tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,closest,days_bt_x_and_y,winner_rank,winner_points,loser_rank,loser_points
Montpellier,Hard,A,2020-02-03,104755,Richard Gasquet,FRA,104468,Gilles Simon,FRA,2020-02-03,0 days,58.0,890.0,59.0,890.0
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,105379,Aljaz Bedene,SLO,2020-02-03,0 days,132.0,402.0,51.0,985.0
Montpellier,Hard,A,2020-02-03,200000,Felix Auger Aliassime,CAN,106000,Damir Dzumhur,BIH,2020-02-03,0 days,21.0,1666.0,97.0,594.0
Montpellier,Hard,A,2020-02-03,105732,Pierre Hugues Herbert,FRA,104660,Sergiy Stakhovsky,UKR,2020-02-03,0 days,67.0,820.0,153.0,342.0
Montpellier,Hard,A,2020-02-03,122330,Alexander Bublik,KAZ,105967,Henri Laaksonen,SUI,2020-02-03,0 days,54.0,952.0,112.0,480.0
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,106078,Egor Gerasimov,BLR,2020-02-03,0 days,107.0,520.0,90.0,620.0
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,105902,James Duckworth,AUS,2020-02-03,0 days,90.0,620.0,96.0,598.0
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,105575,Ricardas Berankis,LTU,2020-02-03,0 days,107.0,520.0,73.0,751.0
Pune,Hard,A,2020-02-03,105902,James Duckworth,AUS,105406,Roberto Marcora,ITA,2020-02-03,0 days,96.0,598.0,174.0,297.0
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,126952,Soon Woo Kwon,KOR,2020-02-03,0 days,90.0,620.0,88.0,637.0
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,125802,Ilya Ivashka,BLR,2020-02-03,0 days,107.0,520.0,152.0,344.0
Pune,Hard,A,2020-02-03,105575,Ricardas Berankis,LTU,105216,Yuichi Sugita,JPN,2020-02-03,0 days,73.0,751.0,86.0,645.0
Pune,Hard,A,2020-02-03,105406,Roberto Marcora,ITA,105332,Benoit Paire,FRA,2020-02-03,0 days,174.0,297.0,19.0,1738.0
Pune,Hard,A,2020-02-03,105902,James Duckworth,AUS,106121,Taro Daniel,JPN,2020-02-03,0 days,96.0,598.0,102.0,536.0
Pune,Hard,A,2020-02-03,126952,Soon Woo Kwon,KOR,105432,Prajnesh Gunneswaran,IND,2020-02-03,0 days,88.0,637.0,122.0,433.0
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,110748,Nikola Milojevic,SRB,2020-02-03,0 days,90.0,620.0,148.0,357.0
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,106099,Salvatore Caruso,ITA,2020-02-03,0 days,107.0,520.0,98.0,588.0
Pune,Hard,A,2020-02-03,125802,Ilya Ivashka,BLR,105882,Stefano Travaglia,ITA,2020-02-03,0 days,152.0,344.0,82.0,670.0
Pune,Hard,A,2020-02-03,105216,Yuichi Sugita,JPN,104678,Viktor Troicki,SRB,2020-02-03,0 days,86.0,645.0,191.0,263.0
Pune,Hard,A,2020-02-03,105575,Ricardas Berankis,LTU,105649,Cedrik Marcel Stebe,GER,2020-02-03,0 days,73.0,751.0,149.0,350.0
Pune,Hard,A,2020-02-03,105406,Roberto Marcora,ITA,104586,Lukas Rosol,CZE,2020-02-03,0 days,174.0,297.0,176.0,292.0
Pune,Hard,A,2020-02-03,106121,Taro Daniel,JPN,124154,Sasi Kumar Mukund,IND,2020-02-03,0 days,102.0,536.0,263.0,168.0
Pune,Hard,A,2020-02-03,105902,James Duckworth,AUS,105376,Peter Gojowczyk,GER,2020-02-03,0 days,96.0,598.0,106.0,523.0
Pune,Hard,A,2020-02-03,105432,Prajnesh Gunneswaran,IND,120424,Yannick Maden,GER,2020-02-03,0 days,122.0,433.0,131.0,404.0
Pune,Hard,A,2020-02-03,110748,Nikola Milojevic,SRB,126156,Antoine Hoang,FRA,2020-02-03,0 days,148.0,357.0,126.0,415.0
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,103893,Paolo Lorenzi,ITA,2020-02-03,0 days,90.0,620.0,115.0,472.0
Pune,Hard,A,2020-02-03,106099,Salvatore Caruso,ITA,106368,Ramkumar Ramanathan,IND,2020-02-03,0 days,98.0,588.0,182.0,280.0
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,111459,Arjun Kadhe,IND,2020-02-03,0 days,107.0,520.0,612.0,36.0
Pune,Hard,A,2020-02-03,125802,Ilya Ivashka,BLR,105539,Evgeny Donskoy,RUS,2020-02-03,0 days,152.0,344.0,109.0,503.0
Pune,Hard,A,2020-02-03,105216,Yuichi Sugita,JPN,105341,Thomas Fabbiano,ITA,2020-02-03,0 days,86.0,645.0,134.0,394.0
Pune,Hard,A,2020-02-03,104678,Viktor Troicki,SRB,111576,Sumit Nagal,IND,2020-02-03,0 days,191.0,263.0,125.0,416.0
Pune,Hard,A,2020-02-03,105649,Cedrik Marcel Stebe,GER,103333,Ivo Karlovic,CRO,2020-02-03,0 days,149.0,350.0,121.0,436.0
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,105155,Pedro Sousa,POR,2020-02-10,0 days,45.0,1079.0,145.0,373.0
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,106043,Diego Schwartzman,ARG,2020-02-10,0 days,145.0,373.0,14.0,2325.0
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,106228,Juan Ignacio Londero,ARG,2020-02-10,0 days,45.0,1079.0,69.0,807.0
Buenos Aires,Clay,A,2020-02-10,106043,Diego Schwartzman,ARG,104655,Pablo Cuevas,URU,2020-02-10,0 days,14.0,2325.0,48.0,1017.0
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,106329,Thiago Monteiro,BRA,2020-02-10,0 days,145.0,373.0,92.0,634.0
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,105583,Dusan Lajovic,SRB,2020-02-10,0 days,45.0,1079.0,23.0,1596.0
Buenos Aires,Clay,A,2020-02-10,106228,Juan Ignacio Londero,ARG,105550,Guido Pella,ARG,2020-02-10,0 days,69.0,807.0,27.0,1560.0
Buenos Aires,Clay,A,2020-02-10,106043,Diego Schwartzman,ARG,105643,Federico Delbonis,ARG,2020-02-10,0 days,14.0,2325.0,87.0,666.0
Buenos Aires,Clay,A,2020-02-10,104655,Pablo Cuevas,URU,105077,Albert Ramos,ESP,2020-02-10,0 days,48.0,1017.0,42.0,1130.0
Buenos Aires,Clay,A,2020-02-10,106329,Thiago Monteiro,BRA,106432,Borna Coric,CRO,2020-02-10,0 days,92.0,634.0,31.0,1320.0
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,106075,Jozef Kovalik,SVK,2020-02-10,0 days,145.0,373.0,129.0,405.0
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,106148,Roberto Carballes Baena,ESP,2020-02-10,0 days,45.0,1079.0,88.0,664.0
Buenos Aires,Clay,A,2020-02-10,105583,Dusan Lajovic,SRB,124079,Pedro Martinez,ESP,2020-02-10,0 days,23.0,1596.0,142.0,379.0
Buenos Aires,Clay,A,2020-02-10,106228,Juan Ignacio Londero,ARG,111513,Laslo Djere,SRB,2020-02-10,0 days,69.0,807.0,35.0,1265.0
Buenos Aires,Clay,A,2020-02-10,105550,Guido Pella,ARG,105487,Facundo Bagnis,ARG,2020-02-10,0 days,27.0,1560.0,134.0,392.0
Buenos Aires,Clay,A,2020-02-10,105643,Federico Delbonis,ARG,106198,Hugo Dellien,BOL,2020-02-10,0 days,87.0,666.0,77.0,738.0
Buenos Aires,Clay,A,2020-02-10,104655,Pablo Cuevas,URU,132283,Lorenzo Sonego,ITA,2020-02-10,0 days,48.0,1017.0,49.0,980.0
Buenos Aires,Clay,A,2020-02-10,105077,Albert Ramos,ESP,104919,Leonardo Mayer,ARG,2020-02-10,0 days,42.0,1130.0,107.0,529.0
Buenos Aires,Clay,A,2020-02-10,106329,Thiago Monteiro,BRA,144719,Jaume Munar,ESP,2020-02-10,0 days,92.0,634.0,95.0,618.0
Buenos Aires,Clay,A,2020-02-10,106075,Jozef Kovalik,SVK,144895,Corentin Moutet,FRA,2020-02-10,0 days,129.0,405.0,76.0,742.0
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,207680,Facundo Diaz Acosta,ARG,2020-02-10,0 days,145.0,373.0,471.0,65.0
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,104665,Pablo Andujar,ESP,2020-02-10,0 days,45.0,1079.0,58.0,887.0
Buenos Aires,Clay,A,2020-02-10,106148,Roberto Carballes Baena,ESP,106065,Marco Cecchinato,ITA,2020-02-10,0 days,88.0,664.0,73.0,758.0
Buenos Aires,Clay,A,2020-02-10,124079,Pedro Martinez,ESP,106249,Joao Domingues,POR,2020-02-10,0 days,142.0,379.0,175.0,286.0
Buenos Aires,Clay,A,2020-02-10,111513,Laslo Djere,SRB,202103,Francisco Cerundolo,ARG,2020-02-10,0 days,35.0,1265.0,239.0,197.0
Buenos Aires,Clay,A,2020-02-10,106228,Juan Ignacio Londero,ARG,106110,Filip Horansky,SVK,2020-02-10,0 days,69.0,807.0,182.0,277.0
Buenos Aires,Clay,A,2020-02-10,105487,Facundo Bagnis,ARG,105413,Andrej Martin,SVK,2020-02-10,0 days,134.0,392.0,93.0,629.0
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,104312,Andreas Seppi,ITA,2020-02-10,0 days,62.0,845.0,98.0,601.0
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,105359,Jason Jung,TPE,2020-02-10,0 days,98.0,601.0,131.0,400.0
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,200175,Miomir Kecmanovic,SRB,2020-02-10,0 days,62.0,845.0,54.0,921.0
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,111442,Jordan Thompson,AUS,2020-02-10,0 days,98.0,601.0,63.0,843.0
New York,Hard,A,2020-02-10,105359,Jason Jung,TPE,124187,Reilly Opelka,USA,2020-02-10,0 days,131.0,400.0,40.0,1152.0
New York,Hard,A,2020-02-10,200175,Miomir Kecmanovic,SRB,200005,Ugo Humbert,FRA,2020-02-10,0 days,54.0,921.0,43.0,1121.0
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,126952,Soon Woo Kwon,KOR,2020-02-10,0 days,62.0,845.0,84.0,672.0
New York,Hard,A,2020-02-10,111442,Jordan Thompson,AUS,104545,John Isner,USA,2020-02-10,0 days,63.0,843.0,18.0,1940.0
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,105449,Steve Johnson,USA,2020-02-10,0 days,98.0,601.0,75.0,745.0
New York,Hard,A,2020-02-10,124187,Reilly Opelka,USA,106415,Yoshihito Nishioka,JPN,2020-02-10,0 days,40.0,1152.0,64.0,842.0
New York,Hard,A,2020-02-10,105359,Jason Jung,TPE,111815,Cameron Norrie,GBR,2020-02-10,0 days,131.0,400.0,59.0,885.0
New York,Hard,A,2020-02-10,200175,Miomir Kecmanovic,SRB,103893,Paolo Lorenzi,ITA,2020-02-10,0 days,54.0,921.0,116.0,472.0
New York,Hard,A,2020-02-10,200005,Ugo Humbert,FRA,106218,Marcos Giron,USA,2020-02-10,0 days,43.0,1121.0,113.0,483.0
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,136440,Dominik Koepfer,GER,2020-02-10,0 days,62.0,845.0,94.0,626.0
New York,Hard,A,2020-02-10,126952,Soon Woo Kwon,KOR,105683,Milos Raonic,CAN,2020-02-10,0 days,84.0,672.0,32.0,1305.0
New York,Hard,A,2020-02-10,111442,Jordan Thompson,AUS,103333,Ivo Karlovic,CRO,2020-02-10,0 days,63.0,843.0,122.0,436.0
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,106000,Damir Dzumhur,BIH,2020-02-10,0 days,98.0,601.0,100.0,594.0
New York,Hard,A,2020-02-10,105449,Steve Johnson,USA,105815,Tennys Sandgren,USA,2020-02-10,0 days,75.0,745.0,53.0,923.0
New York,Hard,A,2020-02-10,106415,Yoshihito Nishioka,JPN,105967,Henri Laaksonen,SUI,2020-02-10,0 days,64.0,842.0,114.0,480.0
New York,Hard,A,2020-02-10,105359,Jason Jung,TPE,104731,Kevin Anderson,RSA,2020-02-10,0 days,131.0,400.0,120.0,445.0
New York,Hard,A,2020-02-10,111815,Cameron Norrie,GBR,208108,Brian Shi,USA,2020-02-10,0 days,59.0,885.0,0.0,0.0
New York,Hard,A,2020-02-10,200175,Miomir Kecmanovic,SRB,126205,Tommy Paul,USA,2020-02-10,0 days,54.0,921.0,70.0,778.0
New York,Hard,A,2020-02-10,103893,Paolo Lorenzi,ITA,105905,Danilo Petrovic,SRB,2020-02-10,0 days,116.0,472.0,159.0,328.0
New York,Hard,A,2020-02-10,106218,Marcos Giron,USA,106058,Jack Sock,USA,2020-02-10,0 days,113.0,483.0,0.0,0.0
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,106034,Yasutaka Uchiyama,JPN,2020-02-10,0 days,62.0,845.0,97.0,604.0
New York,Hard,A,2020-02-10,136440,Dominik Koepfer,GER,111790,Brayden Schnur,CAN,2020-02-10,0 days,94.0,626.0,121.0,440.0
New York,Hard,A,2020-02-10,126952,Soon Woo Kwon,KOR,104424,Go Soeda,JPN,2020-02-10,0 days,84.0,672.0,112.0,500.0
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,200000,Felix Auger Aliassime,CAN,2020-02-10,0 days,9.0,2860.0,21.0,1666.0
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,105936,Filip Krajinovic,SRB,2020-02-10,0 days,9.0,2860.0,39.0,1158.0
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105807,Pablo Carreno Busta,ESP,2020-02-10,0 days,21.0,1666.0,30.0,1332.0
Rotterdam,Hard,A,2020-02-10,105936,Filip Krajinovic,SRB,126094,Andrey Rublev,RUS,2020-02-10,0 days,39.0,1158.0,15.0,2174.0
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,105554,Daniel Evans,GBR,2020-02-10,0 days,9.0,2860.0,33.0,1296.0
Rotterdam,Hard,A,2020-02-10,105807,Pablo Carreno Busta,ESP,206173,Jannik Sinner,ITA,2020-02-10,0 days,30.0,1332.0,79.0,710.0
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105379,Aljaz Bedene,SLO,2020-02-10,0 days,21.0,1666.0,52.0,940.0
Rotterdam,Hard,A,2020-02-10,105936,Filip Krajinovic,SRB,105577,Vasek Pospisil,CAN,2020-02-10,0 days,39.0,1158.0,104.0,552.0
Rotterdam,Hard,A,2020-02-10,126094,Andrey Rublev,RUS,122330,Alexander Bublik,KAZ,2020-02-10,0 days,15.0,2174.0,56.0,892.0
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,104468,Gilles Simon,FRA,2020-02-10,0 days,9.0,2860.0,57.0,890.0
Rotterdam,Hard,A,2020-02-10,105554,Daniel Evans,GBR,111575,Karen Khachanov,RUS,2020-02-10,0 days,33.0,1296.0,17.0,1995.0
Rotterdam,Hard,A,2020-02-10,105807,Pablo Carreno Busta,ESP,105138,Roberto Bautista Agut,ESP,2020-02-10,0 days,30.0,1332.0,12.0,2360.0
Rotterdam,Hard,A,2020-02-10,206173,Jannik Sinner,ITA,105676,David Goffin,BEL,2020-02-10,0 days,79.0,710.0,10.0,2600.0
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105777,Grigor Dimitrov,BUL,2020-02-10,0 days,21.0,1666.0,22.0,1637.0
Rotterdam,Hard,A,2020-02-10,105379,Aljaz Bedene,SLO,126774,Stefanos Tsitsipas,GRE,2020-02-10,0 days,52.0,940.0,6.0,4745.0
Rotterdam,Hard,A,2020-02-10,105577,Vasek Pospisil,CAN,106421,Daniil Medvedev,RUS,2020-02-10,0 days,104.0,552.0,5.0,5890.0
Rotterdam,Hard,A,2020-02-10,105936,Filip Krajinovic,SRB,134868,Tallon Griekspoor,NED,2020-02-10,0 days,39.0,1158.0,172.0,294.0
Rotterdam,Hard,A,2020-02-10,122330,Alexander Bublik,KAZ,106296,Gregoire Barrere,FRA,2020-02-10,0 days,56.0,892.0,90.0,651.0
Rotterdam,Hard,A,2020-02-10,126094,Andrey Rublev,RUS,105932,Nikoloz Basilashvili,GEO,2020-02-10,0 days,15.0,2174.0,28.0,1440.0
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,105311,Joao Sousa,POR,2020-02-10,0 days,9.0,2860.0,68.0,811.0
Rotterdam,Hard,A,2020-02-10,104468,Gilles Simon,FRA,105062,Mikhail Kukushkin,KAZ,2020-02-10,0 days,57.0,890.0,67.0,816.0
Rotterdam,Hard,A,2020-02-10,105554,Daniel Evans,GBR,104259,Philipp Kohlschreiber,GER,2020-02-10,0 days,33.0,1296.0,81.0,700.0
Rotterdam,Hard,A,2020-02-10,111575,Karen Khachanov,RUS,104926,Fabio Fognini,ITA,2020-02-10,0 days,17.0,1995.0,11.0,2400.0
Rotterdam,Hard,A,2020-02-10,105138,Roberto Bautista Agut,ESP,105916,Marton Fucsovics,HUN,2020-02-10,0 days,12.0,2360.0,66.0,832.0
Rotterdam,Hard,A,2020-02-10,105807,Pablo Carreno Busta,ESP,105173,Adrian Mannarino,FRA,2020-02-10,0 days,30.0,1332.0,44.0,1111.0
Rotterdam,Hard,A,2020-02-10,206173,Jannik Sinner,ITA,105430,Radu Albot,MDA,2020-02-10,0 days,79.0,710.0,50.0,977.0
Rotterdam,Hard,A,2020-02-10,105676,David Goffin,BEL,104898,Robin Haase,NED,2020-02-10,0 days,10.0,2600.0,167.0,305.0
Rotterdam,Hard,A,2020-02-10,105777,Grigor Dimitrov,BUL,133430,Denis Shapovalov,CAN,2020-02-10,0 days,22.0,1637.0,16.0,2120.0
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105526,Jan Lennard Struff,GER,2020-02-10,0 days,21.0,1666.0,34.0,1270.0
Rotterdam,Hard,A,2020-02-10,105379,Aljaz Bedene,SLO,105332,Benoit Paire,FRA,2020-02-10,0 days,52.0,940.0,19.0,1738.0
Rotterdam,Hard,A,2020-02-10,126774,Stefanos Tsitsipas,GRE,128034,Hubert Hurkacz,POL,2020-02-10,0 days,6.0,4745.0,29.0,1433.0
Delray Beach,Hard,A,2020-02-17,124187,Reilly Opelka,USA,106415,Yoshihito Nishioka,JPN,2020-02-17,0 days,54.0,947.0,63.0,862.0
Delray Beach,Hard,A,2020-02-17,106415,Yoshihito Nishioka,JPN,200005,Ugo Humbert,FRA,2020-02-17,0 days,63.0,862.0,44.0,1086.0
Delray Beach,Hard,A,2020-02-17,124187,Reilly Opelka,USA,105683,Milos Raonic,CAN,2020-02-17,0 days,54.0,947.0,37.0,1260.0
Delray Beach,Hard,A,2020-02-17,200005,Ugo Humbert,FRA,126207,Frances Tiafoe,USA,2020-02-17,0 days,44.0,1086.0,84.0,700.0
Delray Beach,Hard,A,2020-02-17,106415,Yoshihito Nishioka,JPN,206909,Brandon Nakashima,USA,2020-02-17,0 days,63.0,862.0,294.0,139.0
Delray Beach,Hard,A,2020-02-17,124187,Reilly Opelka,USA,126952,Soon Woo Kwon,KOR,2020-02-17,0 days,54.0,947.0,82.0,702.0
Delray Beach,Hard,A,2020-02-17,105683,Milos Raonic,CAN,105449,Steve Johnson,USA,2020-02-17,0 days,37.0,1260.0,76.0,745.0
Delray Beach,Hard,A,2020-02-17,126207,Frances Tiafoe,USA,126205,Tommy Paul,USA,2020-02-17,0 days,84.0,700.0,70.0,778.0
Delray Beach,Hard,A,2020-02-17,200005,Ugo Humbert,FRA,200175,Miomir Kecmanovic,SRB,2020-02-17,0 days,44.0,1086.0,50.0,999.0
Delray Beach,Hard,A,2020-02-17,206909,Brandon Nakashima,USA,111815,Cameron Norrie,GBR,2020-02-17,0 days,294.0,139.0,60.0,885.0
Delray Beach,Hard,A,2020-02-17,106415,Yoshihito Nishioka,JPN,111511,Noah Rubin,USA,2020-02-17,0 days,63.0,862.0,269.0,162.0
Delray Beach,Hard,A,2020-02-17,126952,Soon Woo Kwon,KOR,105992,Ryan Harrison,USA,2020-02-17,0 days,82.0,702.0,433.0,73.0
Delray Beach,Hard,A,2020-02-17,124187,Reilly Opelka,USA,111456,Mackenzie McDonald,USA,2020-02-17,0 days,54.0,947.0,159.0,327.0
Delray Beach,Hard,A,2020-02-17,105449,Steve Johnson,USA,106058,Jack Sock,USA,2020-02-17,0 days,76.0,745.0,0.0,0.0
Delray Beach,Hard,A,2020-02-17,105683,Milos Raonic,CAN,105649,Cedrik Marcel Stebe,GER,2020-02-17,0 days,37.0,1260.0,147.0,370.0
Delray Beach,Hard,A,2020-02-17,126205,Tommy Paul,USA,123755,Daniel Elahi Galan,COL,2020-02-17,0 days,70.0,778.0,146.0,376.0
Delray Beach,Hard,A,2020-02-17,126207,Frances Tiafoe,USA,105877,Emilio Gomez,ECU,2020-02-17,0 days,84.0,700.0,148.0,363.0
Delray Beach,Hard,A,2020-02-17,200175,Miomir Kecmanovic,SRB,111442,Jordan Thompson,AUS,2020-02-17,0 days,50.0,999.0,65.0,843.0
Delray Beach,Hard,A,2020-02-17,200005,Ugo Humbert,FRA,111578,Stefan Kozlov,USA,2020-02-17,0 days,44.0,1086.0,367.0,97.0
Delray Beach,Hard,A,2020-02-17,111815,Cameron Norrie,GBR,126203,Taylor Fritz,USA,2020-02-17,0 days,60.0,885.0,38.0,1255.0
Delray Beach,Hard,A,2020-02-17,206909,Brandon Nakashima,USA,106210,Jiri Vesely,CZE,2020-02-17,0 days,294.0,139.0,74.0,760.0
Delray Beach,Hard,A,2020-02-17,111511,Noah Rubin,USA,105359,Jason Jung,TPE,2020-02-17,0 days,269.0,162.0,119.0,457.0
Delray Beach,Hard,A,2020-02-17,106415,Yoshihito Nishioka,JPN,105357,John Millman,AUS,2020-02-17,0 days,63.0,862.0,40.0,1141.0
Delray Beach,Hard,A,2020-02-17,126952,Soon Woo Kwon,KOR,105173,Adrian Mannarino,FRA,2020-02-17,0 days,82.0,702.0,42.0,1111.0
Delray Beach,Hard,A,2020-02-17,105992,Ryan Harrison,USA,106000,Damir Dzumhur,BIH,2020-02-17,0 days,433.0,73.0,108.0,520.0
Delray Beach,Hard,A,2020-02-17,111456,Mackenzie McDonald,USA,106034,Yasutaka Uchiyama,JPN,2020-02-17,0 days,159.0,327.0,96.0,604.0
Delray Beach,Hard,A,2020-02-17,124187,Reilly Opelka,USA,105208,Ernests Gulbis,LAT,2020-02-17,0 days,54.0,947.0,224.0,209.0
Delray Beach,Hard,A,2020-02-17,106058,Jack Sock,USA,105430,Radu Albot,MDA,2020-02-17,0 days,0.0,0.0,51.0,977.0
Delray Beach,Hard,A,2020-02-17,105449,Steve Johnson,USA,105967,Henri Laaksonen,SUI,2020-02-17,0 days,76.0,745.0,134.0,400.0
Delray Beach,Hard,A,2020-02-17,105649,Cedrik Marcel Stebe,GER,106071,Bernard Tomic,AUS,2020-02-17,0 days,147.0,370.0,197.0,249.0
Delray Beach,Hard,A,2020-02-17,105683,Milos Raonic,CAN,104797,Denis Istomin,UZB,2020-02-17,0 days,37.0,1260.0,164.0,305.0
Marseille,Hard,A,2020-02-17,126774,Stefanos Tsitsipas,GRE,200000,Felix Auger Aliassime,CAN,2020-02-17,0 days,6.0,4745.0,18.0,1921.0
Marseille,Hard,A,2020-02-17,200000,Felix Auger Aliassime,CAN,104468,Gilles Simon,FRA,2020-02-17,0 days,18.0,1921.0,58.0,890.0
Marseille,Hard,A,2020-02-17,126774,Stefanos Tsitsipas,GRE,122330,Alexander Bublik,KAZ,2020-02-17,0 days,6.0,4745.0,55.0,930.0
Marseille,Hard,A,2020-02-17,104468,Gilles Simon,FRA,106421,Daniil Medvedev,RUS,2020-02-17,0 days,58.0,890.0,5.0,5890.0
Marseille,Hard,A,2020-02-17,200000,Felix Auger Aliassime,CAN,106078,Egor Gerasimov,BLR,2020-02-17,0 days,18.0,1921.0,72.0,764.0
Marseille,Hard,A,2020-02-17,122330,Alexander Bublik,KAZ,133430,Denis Shapovalov,CAN,2020-02-17,0 days,55.0,930.0,15.0,2075.0
Marseille,Hard,A,2020-02-17,126774,Stefanos Tsitsipas,GRE,105577,Vasek Pospisil,CAN,2020-02-17,0 days,6.0,4745.0,98.0,597.0
Marseille,Hard,A,2020-02-17,106421,Daniil Medvedev,RUS,206173,Jannik Sinner,ITA,2020-02-17,0 days,5.0,5890.0,68.0,793.0
Marseille,Hard,A,2020-02-17,104468,Gilles Simon,FRA,105379,Aljaz Bedene,SLO,2020-02-17,0 days,58.0,890.0,47.0,1010.0
Marseille,Hard,A,2020-02-17,106078,Egor Gerasimov,BLR,105676,David Goffin,BEL,2020-02-17,0 days,72.0,764.0,10.0,2600.0
Marseille,Hard,A,2020-02-17,200000,Felix Auger Aliassime,CAN,105732,Pierre Hugues Herbert,FRA,2020-02-17,0 days,18.0,1921.0,79.0,715.0
Marseille,Hard,A,2020-02-17,122330,Alexander Bublik,KAZ,105332,Benoit Paire,FRA,2020-02-17,0 days,55.0,930.0,20.0,1738.0
Marseille,Hard,A,2020-02-17,133430,Denis Shapovalov,CAN,105227,Marin Cilic,CRO,2020-02-17,0 days,15.0,2075.0,39.0,1205.0
Marseille,Hard,A,2020-02-17,105577,Vasek Pospisil,CAN,128034,Hubert Hurkacz,POL,2020-02-17,0 days,98.0,597.0,29.0,1433.0
Marseille,Hard,A,2020-02-17,126774,Stefanos Tsitsipas,GRE,144707,Mikael Ymer,SWE,2020-02-17,0 days,6.0,4745.0,75.0,749.0
Marseille,Hard,A,2020-02-17,206173,Jannik Sinner,ITA,105613,Norbert Gombos,SVK,2020-02-17,0 days,68.0,793.0,102.0,565.0
Marseille,Hard,A,2020-02-17,104468,Gilles Simon,FRA,208004,Harold Mayot,FRA,2020-02-17,0 days,58.0,890.0,509.0,55.0
Marseille,Hard,A,2020-02-17,105379,Aljaz Bedene,SLO,111575,Karen Khachanov,RUS,2020-02-17,0 days,47.0,1010.0,17.0,2040.0
Marseille,Hard,A,2020-02-17,106078,Egor Gerasimov,BLR,110602,Dennis Novak,AUT,2020-02-17,0 days,72.0,764.0,95.0,609.0
Marseille,Hard,A,2020-02-17,105732,Pierre Hugues Herbert,FRA,105062,Mikhail Kukushkin,KAZ,2020-02-17,0 days,79.0,715.0,69.0,791.0
Marseille,Hard,A,2020-02-17,200000,Felix Auger Aliassime,CAN,105882,Stefano Travaglia,ITA,2020-02-17,0 days,18.0,1921.0,85.0,684.0
Marseille,Hard,A,2020-02-17,105332,Benoit Paire,FRA,106296,Gregoire Barrere,FRA,2020-02-17,0 days,20.0,1738.0,89.0,665.0
Marseille,Hard,A,2020-02-17,122330,Alexander Bublik,KAZ,105916,Marton Fucsovics,HUN,2020-02-17,0 days,55.0,930.0,73.0,762.0
Marseille,Hard,A,2020-02-17,105227,Marin Cilic,CRO,125802,Ilya Ivashka,BLR,2020-02-17,0 days,39.0,1205.0,137.0,394.0
Marseille,Hard,A,2020-02-17,128034,Hubert Hurkacz,POL,126156,Antoine Hoang,FRA,2020-02-17,0 days,29.0,1433.0,129.0,412.0
Marseille,Hard,A,2020-02-17,105577,Vasek Pospisil,CAN,200325,Emil Ruusuvuori,FIN,2020-02-17,0 days,98.0,597.0,101.0,576.0
Marseille,Hard,A,2020-02-17,144707,Mikael Ymer,SWE,104755,Richard Gasquet,FRA,2020-02-17,0 days,75.0,749.0,57.0,915.0
