tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,closest,days_bt_x_and_y,winner_rank,winner_points,loser_rank,loser_points
Acapulco,Hard,A,2018-02-26,103852,Feliciano Lopez,ESP,106423,Thanasi Kokkinakis,AUS,2018-02-26,0 days,38.0,1295.0,199.0,274.0
Acapulco,Hard,A,2018-02-26,100644,Alexander Zverev,GER,105992,Ryan Harrison,USA,2018-02-26,0 days,5.0,4450.0,60.0,875.0
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,106233,Dominic Thiem,AUT,2018-02-26,0 days,9.0,2745.0,6.0,3810.0
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,111202,Hyeon Chung,KOR,2018-02-26,0 days,8.0,2825.0,29.0,1497.0
Acapulco,Hard,A,2018-02-26,111577,Jared Donaldson,USA,103852,Feliciano Lopez,ESP,2018-02-26,0 days,59.0,878.0,38.0,1295.0
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,100644,Alexander Zverev,GER,2018-02-26,0 days,9.0,2745.0,5.0,4450.0
Acapulco,Hard,A,2018-02-26,104731,Kevin Anderson,RSA,111577,Jared Donaldson,USA,2018-02-26,0 days,8.0,2825.0,59.0,878.0
Acapulco,Hard,A,2018-02-26,105223,Juan Martin del Potro,ARG,104731,Kevin Anderson,RSA,2018-02-26,0 days,9.0,2745.0,8.0,2825.0
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105208,Ernests Gulbis,LAT,2018-02-26,0 days,15.0,2335.0,195.0,276.0
Dubai,Hard,A,2018-02-26,111575,Karen Khachanov,RUS,104797,Denis Istomin,UZB,2018-02-26,0 days,41.0,1235.0,81.0,678.0
Dubai,Hard,A,2018-02-26,105526,Jan Lennard Struff,GER,104890,Andreas Haider Maurer,AUT,2018-02-26,0 days,56.0,905.0,417.0,91.0
Dubai,Hard,A,2018-02-26,105216,Yuichi Sugita,JPN,125802,Ilya Ivashka,BLR,2018-02-26,0 days,42.0,1230.0,147.0,369.0
Dubai,Hard,A,2018-02-26,106000,Damir Dzumhur,BIH,120424,Yannick Maden,GER,2018-02-26,0 days,30.0,1490.0,138.0,396.0
Dubai,Hard,A,2018-02-26,105539,Evgeny Donskoy,RUS,104882,Blaz Kavcic,SLO,2018-02-26,0 days,74.0,727.0,116.0,484.0
Dubai,Hard,A,2018-02-26,104571,Marcos Baghdatis,CYP,104678,Viktor Troicki,SRB,2018-02-26,0 days,112.0,519.0,66.0,790.0
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,105341,Thomas Fabbiano,ITA,2018-02-26,0 days,34.0,1332.0,78.0,688.0
Dubai,Hard,A,2018-02-26,106432,Borna Coric,CRO,104755,Richard Gasquet,FRA,2018-02-26,0 days,50.0,981.0,37.0,1305.0
Dubai,Hard,A,2018-02-26,105332,Benoit Paire,FRA,106415,Yoshihito Nishioka,JPN,2018-02-26,0 days,46.0,1075.0,179.0,307.0
Dubai,Hard,A,2018-02-26,105732,Pierre Hugues Herbert,FRA,105311,Joao Sousa,POR,2018-02-26,0 days,99.0,575.0,72.0,730.0
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,104252,Florian Mayer,GER,2018-02-26,0 days,23.0,1845.0,70.0,739.0
Dubai,Hard,A,2018-02-26,104259,Philipp Kohlschreiber,GER,105163,Gleb Sakharov,FRA,2018-02-26,0 days,33.0,1335.0,159.0,342.0
Dubai,Hard,A,2018-02-26,126774,Stefanos Tsitsipas,GRE,105062,Mikhail Kukushkin,KAZ,2018-02-26,0 days,82.0,678.0,88.0,638.0
Dubai,Hard,A,2018-02-26,104898,Robin Haase,NED,111460,Quentin Halys,FRA,2018-02-26,0 days,43.0,1220.0,115.0,484.0
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,105777,Grigor Dimitrov,BUL,2018-02-26,0 days,117.0,481.0,4.0,4635.0
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,111575,Karen Khachanov,RUS,2018-02-26,0 days,15.0,2335.0,41.0,1235.0
Dubai,Hard,A,2018-02-26,105216,Yuichi Sugita,JPN,105526,Jan Lennard Struff,GER,2018-02-26,0 days,42.0,1230.0,56.0,905.0
Dubai,Hard,A,2018-02-26,105539,Evgeny Donskoy,RUS,106000,Damir Dzumhur,BIH,2018-02-26,0 days,74.0,727.0,30.0,1490.0
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,104571,Marcos Baghdatis,CYP,2018-02-26,0 days,34.0,1332.0,112.0,519.0
Dubai,Hard,A,2018-02-26,106432,Borna Coric,CRO,105332,Benoit Paire,FRA,2018-02-26,0 days,50.0,981.0,46.0,1075.0
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,105732,Pierre Hugues Herbert,FRA,2018-02-26,0 days,23.0,1845.0,99.0,575.0
Dubai,Hard,A,2018-02-26,126774,Stefanos Tsitsipas,GRE,104259,Philipp Kohlschreiber,GER,2018-02-26,0 days,82.0,678.0,33.0,1335.0
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,104898,Robin Haase,NED,2018-02-26,0 days,117.0,481.0,43.0,1220.0
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105216,Yuichi Sugita,JPN,2018-02-26,0 days,15.0,2335.0,42.0,1230.0
Dubai,Hard,A,2018-02-26,105936,Filip Krajinovic,SRB,105539,Evgeny Donskoy,RUS,2018-02-26,0 days,34.0,1332.0,74.0,727.0
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,106432,Borna Coric,CRO,2018-02-26,0 days,23.0,1845.0,50.0,981.0
Dubai,Hard,A,2018-02-26,104291,Malek Jaziri,TUN,126774,Stefanos Tsitsipas,GRE,2018-02-26,0 days,117.0,481.0,82.0,678.0
Dubai,Hard,A,2018-02-26,106298,Lucas Pouille,FRA,105936,Filip Krajinovic,SRB,2018-02-26,0 days,15.0,2335.0,34.0,1332.0
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,104291,Malek Jaziri,TUN,2018-02-26,0 days,23.0,1845.0,117.0,481.0
Dubai,Hard,A,2018-02-26,105138,Roberto Bautista Agut,ESP,106298,Lucas Pouille,FRA,2018-02-26,0 days,23.0,1845.0,15.0,2335.0
Sao Paulo,Clay,A,2018-02-26,106249,Joao Domingues,POR,105952,Renzo Olivo,ARG,2018-02-26,0 days,194.0,279.0,170.0,321.0
Sao Paulo,Clay,A,2018-02-26,104198,Guillermo Garcia Lopez,ESP,105589,Gerald Melzer,AUT,2018-02-26,0 days,67.0,780.0,109.0,525.0
Sao Paulo,Clay,A,2018-02-26,105643,Federico Delbonis,ARG,106148,Roberto Carballes Baena,ESP,2018-02-26,0 days,65.0,825.0,79.0,683.0
Sao Paulo,Clay,A,2018-02-26,124116,Sebastian Ofner,AUT,106065,Marco Cecchinato,ITA,2018-02-26,0 days,143.0,377.0,103.0,543.0
Sao Paulo,Clay,A,2018-02-26,104122,Carlos Berlocq,ARG,205734,Thiago Seyboth Wild,BRA,2018-02-26,0 days,131.0,424.0,620.0,44.0
Sao Paulo,Clay,A,2018-02-26,104919,Leonardo Mayer,ARG,105671,Gastao Elias,POR,2018-02-26,0 days,49.0,999.0,102.0,558.0
Sao Paulo,Clay,A,2018-02-26,104297,Rogerio Dutra Silva,BRA,105815,Tennys Sandgren,USA,2018-02-26,0 days,106.0,531.0,58.0,893.0
Sao Paulo,Clay,A,2018-02-26,106044,Nicolas Kicker,ARG,103607,Victor Estrella,DOM,2018-02-26,0 days,96.0,595.0,149.0,357.0
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,105064,Thomaz Bellucci,BRA,2018-02-26,0 days,69.0,743.0,132.0,418.0
Sao Paulo,Clay,A,2018-02-26,105550,Guido Pella,ARG,144895,Corentin Moutet,FRA,2018-02-26,0 days,57.0,905.0,135.0,408.0
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105583,Dusan Lajovic,SRB,2018-02-26,0 days,73.0,728.0,91.0,621.0
Sao Paulo,Clay,A,2018-02-26,106105,Guilherme Clezar,BRA,106329,Thiago Monteiro,BRA,2018-02-26,0 days,225.0,237.0,125.0,458.0
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,106249,Joao Domingues,POR,2018-02-26,0 days,20.0,1985.0,194.0,279.0
Sao Paulo,Clay,A,2018-02-26,104198,Guillermo Garcia Lopez,ESP,105643,Federico Delbonis,ARG,2018-02-26,0 days,67.0,780.0,65.0,825.0
Sao Paulo,Clay,A,2018-02-26,104655,Pablo Cuevas,URU,124116,Sebastian Ofner,AUT,2018-02-26,0 days,31.0,1470.0,143.0,377.0
Sao Paulo,Clay,A,2018-02-26,104919,Leonardo Mayer,ARG,104122,Carlos Berlocq,ARG,2018-02-26,0 days,49.0,999.0,131.0,424.0
Sao Paulo,Clay,A,2018-02-26,104297,Rogerio Dutra Silva,BRA,106044,Nicolas Kicker,ARG,2018-02-26,0 days,106.0,531.0,96.0,595.0
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,104792,Gael Monfils,FRA,2018-02-26,0 days,69.0,743.0,35.0,1310.0
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105550,Guido Pella,ARG,2018-02-26,0 days,73.0,728.0,57.0,905.0
Sao Paulo,Clay,A,2018-02-26,105077,Albert Ramos,ESP,106105,Guilherme Clezar,BRA,2018-02-26,0 days,22.0,1850.0,225.0,237.0
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,104198,Guillermo Garcia Lopez,ESP,2018-02-26,0 days,20.0,1985.0,67.0,780.0
Sao Paulo,Clay,A,2018-02-26,104655,Pablo Cuevas,URU,104919,Leonardo Mayer,ARG,2018-02-26,0 days,31.0,1470.0,49.0,999.0
Sao Paulo,Clay,A,2018-02-26,104547,Horacio Zeballos,ARG,104297,Rogerio Dutra Silva,BRA,2018-02-26,0 days,69.0,743.0,106.0,531.0
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,105077,Albert Ramos,ESP,2018-02-26,0 days,73.0,728.0,22.0,1850.0
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,104655,Pablo Cuevas,URU,2018-02-26,0 days,20.0,1985.0,31.0,1470.0
Sao Paulo,Clay,A,2018-02-26,111797,Nicolas Jarry,CHI,104547,Horacio Zeballos,ARG,2018-02-26,0 days,73.0,728.0,69.0,743.0
Sao Paulo,Clay,A,2018-02-26,104926,Fabio Fognini,ITA,111797,Nicolas Jarry,CHI,2018-02-26,0 days,20.0,1985.0,73.0,728.0
Indian Wells Masters,Hard,M,2018-03-05,105916,Marton Fucsovics,HUN,104678,Viktor Troicki,SRB,2018-03-05,0 days,65.0,825.0,68.0,790.0
Indian Wells Masters,Hard,M,2018-03-05,105065,Tim Smyczek,USA,111513,Laslo Djere,SRB,2018-03-05,0 days,126.0,450.0,90.0,626.0
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104468,Gilles Simon,FRA,2018-03-05,0 days,93.0,610.0,70.0,765.0
Indian Wells Masters,Hard,M,2018-03-05,104792,Gael Monfils,FRA,105051,Matthew Ebden,AUS,2018-03-05,0 days,42.0,1220.0,78.0,685.0
Indian Wells Masters,Hard,M,2018-03-05,106121,Taro Daniel,JPN,111815,Cameron Norrie,GBR,2018-03-05,0 days,109.0,539.0,111.0,529.0
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,103607,Victor Estrella,DOM,2018-03-05,0 days,47.0,1044.0,153.0,357.0
Indian Wells Masters,Hard,M,2018-03-05,105815,Tennys Sandgren,USA,105932,Nikoloz Basilashvili,GEO,2018-03-05,0 days,59.0,893.0,83.0,666.0
Indian Wells Masters,Hard,M,2018-03-05,200282,Alex De Minaur,AUS,105526,Jan Lennard Struff,GER,2018-03-05,0 days,141.0,401.0,56.0,930.0
Indian Wells Masters,Hard,M,2018-03-05,105311,Joao Sousa,POR,104022,Mikhail Youzhny,RUS,2018-03-05,0 days,85.0,660.0,95.0,604.0
Indian Wells Masters,Hard,M,2018-03-05,200000,Felix Auger Aliassime,CAN,105577,Vasek Pospisil,CAN,2018-03-05,0 days,169.0,327.0,75.0,708.0
Indian Wells Masters,Hard,M,2018-03-05,104534,Dudi Sela,ISR,105376,Peter Gojowczyk,GER,2018-03-05,0 days,97.0,595.0,50.0,1016.0
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,106415,Yoshihito Nishioka,JPN,2018-03-05,0 days,102.0,564.0,255.0,197.0
Indian Wells Masters,Hard,M,2018-03-05,106026,Yuki Bhambri,IND,103917,Nicolas Mahut,FRA,2018-03-05,0 days,110.0,538.0,101.0,576.0
Indian Wells Masters,Hard,M,2018-03-05,104999,Mischa Zverev,GER,105062,Mikhail Kukushkin,KAZ,2018-03-05,0 days,53.0,952.0,89.0,638.0
Indian Wells Masters,Hard,M,2018-03-05,124014,Ernesto Escobedo,USA,126207,Frances Tiafoe,USA,2018-03-05,0 days,117.0,481.0,64.0,844.0
Indian Wells Masters,Hard,M,2018-03-05,105341,Thomas Fabbiano,ITA,105614,Bradley Klahn,USA,2018-03-05,0 days,77.0,688.0,166.0,335.0
Indian Wells Masters,Hard,M,2018-03-05,105539,Evgeny Donskoy,RUS,111575,Karen Khachanov,RUS,2018-03-05,0 days,76.0,707.0,41.0,1235.0
Indian Wells Masters,Hard,M,2018-03-05,106044,Nicolas Kicker,ARG,106210,Jiri Vesely,CZE,2018-03-05,0 days,94.0,609.0,63.0,850.0
Indian Wells Masters,Hard,M,2018-03-05,106421,Daniil Medvedev,RUS,105449,Steve Johnson,USA,2018-03-05,0 days,57.0,924.0,52.0,975.0
Indian Wells Masters,Hard,M,2018-03-05,104547,Horacio Zeballos,ARG,105216,Yuichi Sugita,JPN,2018-03-05,0 days,66.0,813.0,40.0,1240.0
Indian Wells Masters,Hard,M,2018-03-05,111577,Jared Donaldson,USA,105960,Evan King,USA,2018-03-05,0 days,48.0,1038.0,200.0,276.0
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105385,Donald Young,USA,2018-03-05,0 days,49.0,1026.0,99.0,586.0
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,124187,Reilly Opelka,USA,2018-03-05,0 days,74.0,714.0,199.0,276.0
Indian Wells Masters,Hard,M,2018-03-05,104269,Fernando Verdasco,ESP,105550,Guido Pella,ARG,2018-03-05,0 days,39.0,1260.0,60.0,880.0
Indian Wells Masters,Hard,M,2018-03-05,126774,Stefanos Tsitsipas,GRE,105430,Radu Albot,MDA,2018-03-05,0 days,71.0,756.0,88.0,643.0
Indian Wells Masters,Hard,M,2018-03-05,133430,Denis Shapovalov,CAN,105575,Ricardas Berankis,LTU,2018-03-05,0 days,44.0,1166.0,106.0,548.0
Indian Wells Masters,Hard,M,2018-03-05,105583,Dusan Lajovic,SRB,105041,Lukas Lacko,SVK,2018-03-05,0 days,91.0,621.0,103.0,561.0
Indian Wells Masters,Hard,M,2018-03-05,109739,Maximilian Marterer,GER,103333,Ivo Karlovic,CRO,2018-03-05,0 days,73.0,734.0,80.0,680.0
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,103898,Julien Benneteau,FRA,2018-03-05,0 days,100.0,580.0,58.0,907.0
Indian Wells Masters,Hard,M,2018-03-05,105166,Peter Polansky,CAN,105657,Marius Copil,ROU,2018-03-05,0 days,134.0,412.0,81.0,677.0
Indian Wells Masters,Hard,M,2018-03-05,106283,Mitchell Krueger,USA,105332,Benoit Paire,FRA,2018-03-05,0 days,231.0,228.0,46.0,1075.0
Indian Wells Masters,Hard,M,2018-03-05,105643,Federico Delbonis,ARG,105992,Ryan Harrison,USA,2018-03-05,0 days,67.0,800.0,54.0,945.0
Indian Wells Masters,Hard,M,2018-03-05,105227,Marin Cilic,CRO,105916,Marton Fucsovics,HUN,2018-03-05,0 days,3.0,4870.0,65.0,825.0
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105065,Tim Smyczek,USA,2018-03-05,0 days,37.0,1290.0,126.0,450.0
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104180,Gilles Muller,LUX,2018-03-05,0 days,93.0,610.0,27.0,1535.0
Indian Wells Masters,Hard,M,2018-03-05,104792,Gael Monfils,FRA,104545,John Isner,USA,2018-03-05,0 days,42.0,1220.0,18.0,2205.0
Indian Wells Masters,Hard,M,2018-03-05,106121,Taro Daniel,JPN,104925,Novak Djokovic,SRB,2018-03-05,0 days,109.0,539.0,13.0,2380.0
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,105074,Ruben Bemelmans,BEL,2018-03-05,0 days,47.0,1044.0,113.0,518.0
Indian Wells Masters,Hard,M,2018-03-05,103970,David Ferrer,ESP,105815,Tennys Sandgren,USA,2018-03-05,0 days,33.0,1325.0,59.0,893.0
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,200282,Alex De Minaur,AUS,2018-03-05,0 days,8.0,3200.0,141.0,401.0
Indian Wells Masters,Hard,M,2018-03-05,105311,Joao Sousa,POR,100644,Alexander Zverev,GER,2018-03-05,0 days,85.0,660.0,5.0,4540.0
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,200000,Felix Auger Aliassime,CAN,2018-03-05,0 days,38.0,1270.0,169.0,327.0
Indian Wells Masters,Hard,M,2018-03-05,104534,Dudi Sela,ISR,106378,Kyle Edmund,GBR,2018-03-05,0 days,97.0,595.0,24.0,1642.0
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,106043,Diego Schwartzman,ARG,2018-03-05,0 days,102.0,564.0,17.0,2220.0
Indian Wells Masters,Hard,M,2018-03-05,106026,Yuki Bhambri,IND,106298,Lucas Pouille,FRA,2018-03-05,0 days,110.0,538.0,12.0,2455.0
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,104999,Mischa Zverev,GER,2018-03-05,0 days,21.0,2095.0,53.0,952.0
Indian Wells Masters,Hard,M,2018-03-05,103852,Feliciano Lopez,ESP,124014,Ernesto Escobedo,USA,2018-03-05,0 days,32.0,1340.0,117.0,481.0
Indian Wells Masters,Hard,M,2018-03-05,106058,Jack Sock,USA,105341,Thomas Fabbiano,ITA,2018-03-05,0 days,10.0,2650.0,77.0,688.0
Indian Wells Masters,Hard,M,2018-03-05,104731,Kevin Anderson,RSA,105539,Evgeny Donskoy,RUS,2018-03-05,0 days,9.0,3080.0,76.0,707.0
Indian Wells Masters,Hard,M,2018-03-05,106044,Nicolas Kicker,ARG,106000,Damir Dzumhur,BIH,2018-03-05,0 days,94.0,609.0,30.0,1445.0
Indian Wells Masters,Hard,M,2018-03-05,106421,Daniil Medvedev,RUS,126610,Matteo Berrettini,ITA,2018-03-05,0 days,57.0,924.0,108.0,540.0
Indian Wells Masters,Hard,M,2018-03-05,105807,Pablo Carreno Busta,ESP,104547,Horacio Zeballos,ARG,2018-03-05,0 days,14.0,2315.0,66.0,813.0
Indian Wells Masters,Hard,M,2018-03-05,105138,Roberto Bautista Agut,ESP,111577,Jared Donaldson,USA,2018-03-05,0 days,16.0,2255.0,48.0,1038.0
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105077,Albert Ramos,ESP,2018-03-05,0 days,49.0,1026.0,22.0,1745.0
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,126094,Andrey Rublev,RUS,2018-03-05,0 days,74.0,714.0,31.0,1433.0
Indian Wells Masters,Hard,M,2018-03-05,104269,Fernando Verdasco,ESP,105777,Grigor Dimitrov,BUL,2018-03-05,0 days,39.0,1260.0,4.0,4635.0
Indian Wells Masters,Hard,M,2018-03-05,106233,Dominic Thiem,AUT,126774,Stefanos Tsitsipas,GRE,2018-03-05,0 days,6.0,3810.0,71.0,756.0
Indian Wells Masters,Hard,M,2018-03-05,104655,Pablo Cuevas,URU,133430,Denis Shapovalov,CAN,2018-03-05,0 days,34.0,1310.0,44.0,1166.0
Indian Wells Masters,Hard,M,2018-03-05,111202,Hyeon Chung,KOR,105583,Dusan Lajovic,SRB,2018-03-05,0 days,26.0,1567.0,91.0,621.0
Indian Wells Masters,Hard,M,2018-03-05,104607,Tomas Berdych,CZE,109739,Maximilian Marterer,GER,2018-03-05,0 days,15.0,2275.0,73.0,734.0
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,104926,Fabio Fognini,ITA,2018-03-05,0 days,100.0,580.0,19.0,2190.0
Indian Wells Masters,Hard,M,2018-03-05,105173,Adrian Mannarino,FRA,105166,Peter Polansky,CAN,2018-03-05,0 days,23.0,1715.0,134.0,412.0
Indian Wells Masters,Hard,M,2018-03-05,105936,Filip Krajinovic,SRB,106283,Mitchell Krueger,USA,2018-03-05,0 days,28.0,1503.0,231.0,228.0
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,105643,Federico Delbonis,ARG,2018-03-05,0 days,1.0,10060.0,67.0,800.0
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105227,Marin Cilic,CRO,2018-03-05,0 days,37.0,1290.0,3.0,4870.0
Indian Wells Masters,Hard,M,2018-03-05,105732,Pierre Hugues Herbert,FRA,104792,Gael Monfils,FRA,2018-03-05,0 days,93.0,610.0,42.0,1220.0
Indian Wells Masters,Hard,M,2018-03-05,104919,Leonardo Mayer,ARG,106121,Taro Daniel,JPN,2018-03-05,0 days,47.0,1044.0,109.0,539.0
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,103970,David Ferrer,ESP,2018-03-05,0 days,8.0,3200.0,33.0,1325.0
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,105311,Joao Sousa,POR,2018-03-05,0 days,38.0,1270.0,85.0,660.0
Indian Wells Masters,Hard,M,2018-03-05,104571,Marcos Baghdatis,CYP,104534,Dudi Sela,ISR,2018-03-05,0 days,102.0,564.0,97.0,595.0
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,106026,Yuki Bhambri,IND,2018-03-05,0 days,21.0,2095.0,110.0,538.0
Indian Wells Masters,Hard,M,2018-03-05,103852,Feliciano Lopez,ESP,106058,Jack Sock,USA,2018-03-05,0 days,32.0,1340.0,10.0,2650.0
Indian Wells Masters,Hard,M,2018-03-05,104731,Kevin Anderson,RSA,106044,Nicolas Kicker,ARG,2018-03-05,0 days,9.0,3080.0,94.0,609.0
Indian Wells Masters,Hard,M,2018-03-05,105807,Pablo Carreno Busta,ESP,106421,Daniil Medvedev,RUS,2018-03-05,0 days,14.0,2315.0,57.0,924.0
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,105138,Roberto Bautista Agut,ESP,2018-03-05,0 days,49.0,1026.0,16.0,2255.0
Indian Wells Masters,Hard,M,2018-03-05,126203,Taylor Fritz,USA,104269,Fernando Verdasco,ESP,2018-03-05,0 days,74.0,714.0,39.0,1260.0
Indian Wells Masters,Hard,M,2018-03-05,104655,Pablo Cuevas,URU,106233,Dominic Thiem,AUT,2018-03-05,0 days,34.0,1310.0,6.0,3810.0
Indian Wells Masters,Hard,M,2018-03-05,111202,Hyeon Chung,KOR,104607,Tomas Berdych,CZE,2018-03-05,0 days,26.0,1567.0,15.0,2275.0
Indian Wells Masters,Hard,M,2018-03-05,104871,Jeremy Chardy,FRA,105173,Adrian Mannarino,FRA,2018-03-05,0 days,100.0,580.0,23.0,1715.0
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB,2018-03-05,0 days,1.0,10060.0,28.0,1503.0
Indian Wells Masters,Hard,M,2018-03-05,104259,Philipp Kohlschreiber,GER,105732,Pierre Hugues Herbert,FRA,2018-03-05,0 days,37.0,1290.0,93.0,610.0
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,104919,Leonardo Mayer,ARG,2018-03-05,0 days,8.0,3200.0,47.0,1044.0
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,104571,Marcos Baghdatis,CYP,2018-03-05,0 days,38.0,1270.0,102.0,564.0
Indian Wells Masters,Hard,M,2018-03-05,105023,Sam Querrey,USA,103852,Feliciano Lopez,ESP,2018-03-05,0 days,21.0,2095.0,32.0,1340.0
Indian Wells Masters,Hard,M,2018-03-05,104731,Kevin Anderson,RSA,105807,Pablo Carreno Busta,ESP,2018-03-05,0 days,9.0,3080.0,14.0,2315.0
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,126203,Taylor Fritz,USA,2018-03-05,0 days,49.0,1026.0,74.0,714.0
Indian Wells Masters,Hard,M,2018-03-05,111202,Hyeon Chung,KOR,104655,Pablo Cuevas,URU,2018-03-05,0 days,26.0,1567.0,34.0,1310.0
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,104871,Jeremy Chardy,FRA,2018-03-05,0 days,1.0,10060.0,100.0,580.0
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,104259,Philipp Kohlschreiber,GER,2018-03-05,0 days,8.0,3200.0,37.0,1290.0
Indian Wells Masters,Hard,M,2018-03-05,105683,Milos Raonic,CAN,105023,Sam Querrey,USA,2018-03-05,0 days,38.0,1270.0,21.0,2095.0
Indian Wells Masters,Hard,M,2018-03-05,106432,Borna Coric,CRO,104731,Kevin Anderson,RSA,2018-03-05,0 days,49.0,1026.0,9.0,3080.0
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,111202,Hyeon Chung,KOR,2018-03-05,0 days,1.0,10060.0,26.0,1567.0
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,105683,Milos Raonic,CAN,2018-03-05,0 days,8.0,3200.0,38.0,1270.0
Indian Wells Masters,Hard,M,2018-03-05,103819,Roger Federer,SUI,106432,Borna Coric,CRO,2018-03-05,0 days,1.0,10060.0,49.0,1026.0
Indian Wells Masters,Hard,M,2018-03-05,105223,Juan Martin del Potro,ARG,103819,Roger Federer,SUI,2018-03-05,0 days,8.0,3200.0,1.0,10060.0
Miami Masters,Hard,M,2018-03-19,105732,Pierre Hugues Herbert,FRA,126203,Taylor Fritz,USA,2018-03-19,0 days,81.0,675.0,71.0,759.0
Miami Masters,Hard,M,2018-03-19,105577,Vasek Pospisil,CAN,103333,Ivo Karlovic,CRO,2018-03-19,0 days,77.0,687.0,79.0,680.0
Miami Masters,Hard,M,2018-03-19,104022,Mikhail Youzhny,RUS,105550,Guido Pella,ARG,2018-03-19,0 days,102.0,589.0,61.0,865.0
Miami Masters,Hard,M,2018-03-19,106210,Jiri Vesely,CZE,105041,Lukas Lacko,SVK,2018-03-19,0 days,64.0,835.0,104.0,559.0
Miami Masters,Hard,M,2018-03-19,111581,Michael Mmoh,USA,111153,Christopher Eubanks,USA,2018-03-19,0 days,176.0,319.0,284.0,170.0
Miami Masters,Hard,M,2018-03-19,105051,Matthew Ebden,AUS,104468,Gilles Simon,FRA,2018-03-19,0 days,76.0,690.0,72.0,755.0
Miami Masters,Hard,M,2018-03-19,111577,Jared Donaldson,USA,104571,Marcos Baghdatis,CYP,2018-03-19,0 days,49.0,1038.0,82.0,670.0
Miami Masters,Hard,M,2018-03-19,105311,Joao Sousa,POR,105992,Ryan Harrison,USA,2018-03-19,0 days,80.0,680.0,53.0,945.0
