date,rank,id,points,name,state
2018-03-05,681,131867,32,Dominik Boehler,GER
2018-03-19,691,131867,31,Dominik Boehler,GER
2018-04-02,695,131867,31,Dominik Boehler,GER
2018-04-09,693,131867,31,Dominik Boehler,GER
2018-04-16,693,131867,31,Dominik Boehler,GER
2018-04-23,691,131867,31,Dominik Boehler,GER
2018-04-30,696,131867,31,Dominik Boehler,GER
2018-05-07,696,131867,31,Dominik Boehler,GER
2018-05-14,701,131867,31,Dominik Boehler,GER
2018-05-21,706,131867,31,Dominik Boehler,GER
2018-05-28,711,131867,31,Dominik Boehler,GER
2018-06-11,719,131867,31,Dominik Boehler,GER
2018-06-18,721,131867,31,Dominik Boehler,GER
2018-06-25,722,131867,31,Dominik Boehler,GER
2018-07-02,692,131867,35,Dominik Boehler,GER
2018-07-16,700,131867,34,Dominik Boehler,GER
2018-07-23,739,131867,29,Dominik Boehler,GER
2018-07-30,852,131867,19,Dominik Boehler,GER
2018-08-06,676,131867,37,Dominik Boehler,GER
2018-08-13,677,131867,37,Dominik Boehler,GER
2018-08-20,668,131867,37,Dominik Boehler,GER
2018-08-27,651,131867,39,Dominik Boehler,GER
2018-09-10,670,131867,37,Dominik Boehler,GER
2018-09-17,673,131867,37,Dominik Boehler,GER
2018-09-24,671,131867,37,Dominik Boehler,GER
2018-10-01,668,131867,37,Dominik Boehler,GER
2018-10-08,642,131867,40,Dominik Boehler,GER
2018-10-15,551,131867,58,Dominik Boehler,GER
2018-10-22,476,131867,76,Dominik Boehler,GER
2018-10-29,471,131867,76,Dominik Boehler,GER
2018-11-05,464,131867,78,Dominik Boehler,GER
2018-11-12,467,131867,78,Dominik Boehler,GER
2018-11-19,477,131867,77,Dominik Boehler,GER
2018-11-26,474,131867,77,Dominik Boehler,GER
2018-12-03,472,131867,77,Dominik Boehler,GER
2018-12-10,481,131867,75,Dominik Boehler,GER
2018-12-17,478,131867,75,Dominik Boehler,GER
2018-12-24,479,131867,75,Dominik Boehler,GER
2018-01-01,703,134472,30,Antoine Bellier,SUI
2018-01-08,703,134472,30,Antoine Bellier,SUI
2018-01-15,704,134472,30,Antoine Bellier,SUI
2018-01-29,733,134472,27,Antoine Bellier,SUI
2018-02-05,732,134472,27,Antoine Bellier,SUI
2018-02-12,730,134472,27,Antoine Bellier,SUI
2018-02-19,733,134472,27,Antoine Bellier,SUI
2018-02-26,704,134472,30,Antoine Bellier,SUI
2018-03-05,710,134472,29,Antoine Bellier,SUI
2018-03-19,734,134472,27,Antoine Bellier,SUI
2018-04-02,740,134472,27,Antoine Bellier,SUI
2018-04-09,733,134472,27,Antoine Bellier,SUI
2018-04-16,760,134472,25,Antoine Bellier,SUI
2018-04-23,769,134472,24,Antoine Bellier,SUI
2018-04-30,771,134472,24,Antoine Bellier,SUI
2018-05-07,773,134472,24,Antoine Bellier,SUI
2018-05-14,781,134472,24,Antoine Bellier,SUI
2018-05-21,772,134472,25,Antoine Bellier,SUI
2018-05-28,806,134472,23,Antoine Bellier,SUI
2018-06-11,821,134472,22,Antoine Bellier,SUI
2018-06-18,823,134472,22,Antoine Bellier,SUI
2018-06-25,814,134472,23,Antoine Bellier,SUI
2018-07-02,809,134472,23,Antoine Bellier,SUI
2018-07-16,818,134472,23,Antoine Bellier,SUI
2018-07-23,813,134472,23,Antoine Bellier,SUI
2018-07-30,809,134472,23,Antoine Bellier,SUI
2018-08-06,813,134472,23,Antoine Bellier,SUI
2018-08-13,813,134472,23,Antoine Bellier,SUI
2018-08-20,892,134472,17,Antoine Bellier,SUI
2018-08-27,900,134472,17,Antoine Bellier,SUI
2018-09-10,905,134472,17,Antoine Bellier,SUI
2018-09-17,951,134472,14,Antoine Bellier,SUI
2018-09-24,954,134472,14,Antoine Bellier,SUI
2018-10-01,860,134472,20,Antoine Bellier,SUI
2018-10-08,877,134472,19,Antoine Bellier,SUI
2018-10-15,925,134472,16,Antoine Bellier,SUI
2018-10-22,835,134472,22,Antoine Bellier,SUI
2018-10-29,833,134472,22,Antoine Bellier,SUI
2018-11-05,831,134472,22,Antoine Bellier,SUI
2018-11-12,806,134472,25,Antoine Bellier,SUI
2018-11-19,734,134472,31,Antoine Bellier,SUI
2018-11-26,726,134472,32,Antoine Bellier,SUI
2018-12-03,727,134472,32,Antoine Bellier,SUI
2018-12-10,728,134472,32,Antoine Bellier,SUI
2018-12-17,715,134472,33,Antoine Bellier,SUI
2018-12-24,701,134472,35,Antoine Bellier,SUI
2018-01-01,704,105349,29,Harri Heliovaara,FIN
2018-01-08,704,105349,29,Harri Heliovaara,FIN
2018-01-15,645,105349,39,Harri Heliovaara,FIN
2018-01-29,643,105349,39,Harri Heliovaara,FIN
2018-02-05,642,105349,39,Harri Heliovaara,FIN
2018-02-12,643,105349,39,Harri Heliovaara,FIN
2018-02-19,550,105349,57,Harri Heliovaara,FIN
2018-02-26,549,105349,57,Harri Heliovaara,FIN
2018-03-05,545,105349,57,Harri Heliovaara,FIN
2018-03-19,550,105349,56,Harri Heliovaara,FIN
2018-04-02,453,105349,80,Harri Heliovaara,FIN
2018-04-09,455,105349,80,Harri Heliovaara,FIN
2018-04-16,454,105349,80,Harri Heliovaara,FIN
2018-04-23,455,105349,80,Harri Heliovaara,FIN
2018-04-30,457,105349,80,Harri Heliovaara,FIN
2018-05-07,397,105349,102,Harri Heliovaara,FIN
2018-05-14,402,105349,102,Harri Heliovaara,FIN
2018-05-21,376,105349,117,Harri Heliovaara,FIN
2018-05-28,375,105349,117,Harri Heliovaara,FIN
2018-06-11,371,105349,117,Harri Heliovaara,FIN
2018-06-18,372,105349,117,Harri Heliovaara,FIN
2018-06-25,364,105349,123,Harri Heliovaara,FIN
2018-07-02,360,105349,123,Harri Heliovaara,FIN
2018-07-16,349,105349,129,Harri Heliovaara,FIN
2018-07-23,347,105349,129,Harri Heliovaara,FIN
2018-07-30,347,105349,129,Harri Heliovaara,FIN
2018-08-06,349,105349,129,Harri Heliovaara,FIN
2018-08-13,332,105349,138,Harri Heliovaara,FIN
2018-08-20,332,105349,138,Harri Heliovaara,FIN
2018-08-27,330,105349,138,Harri Heliovaara,FIN
2018-09-10,330,105349,138,Harri Heliovaara,FIN
2018-09-17,322,105349,146,Harri Heliovaara,FIN
2018-09-24,323,105349,146,Harri Heliovaara,FIN
2018-10-01,321,105349,146,Harri Heliovaara,FIN
2018-10-08,320,105349,144,Harri Heliovaara,FIN
2018-10-15,317,105349,144,Harri Heliovaara,FIN
2018-10-22,317,105349,144,Harri Heliovaara,FIN
2018-10-29,319,105349,144,Harri Heliovaara,FIN
2018-11-05,343,105349,126,Harri Heliovaara,FIN
2018-11-12,348,105349,124,Harri Heliovaara,FIN
2018-11-19,347,105349,125,Harri Heliovaara,FIN
2018-11-26,344,105349,125,Harri Heliovaara,FIN
2018-12-03,344,105349,125,Harri Heliovaara,FIN
2018-12-10,347,105349,125,Harri Heliovaara,FIN
2018-12-17,344,105349,125,Harri Heliovaara,FIN
2018-12-24,344,105349,125,Harri Heliovaara,FIN
2018-12-31,376,105349,46,Harri Heliovaara,FIN
2018-12-31,376,105349,46,Harri Heliovaara,FIN
2018-01-01,705,106350,29,Andre Gaspar Murta,POR
2018-01-08,705,106350,29,Andre Gaspar Murta,POR
2018-01-15,706,106350,29,Andre Gaspar Murta,POR
2018-01-29,697,106350,30,Andre Gaspar Murta,POR
2018-02-05,700,106350,30,Andre Gaspar Murta,POR
2018-02-12,697,106350,30,Andre Gaspar Murta,POR
2018-02-19,698,106350,30,Andre Gaspar Murta,POR
2018-02-26,697,106350,30,Andre Gaspar Murta,POR
2018-03-05,684,106350,31,Andre Gaspar Murta,POR
2018-03-19,686,106350,31,Andre Gaspar Murta,POR
2018-04-02,690,106350,31,Andre Gaspar Murta,POR
2018-04-09,688,106350,31,Andre Gaspar Murta,POR
2018-04-16,690,106350,31,Andre Gaspar Murta,POR
2018-04-23,689,106350,31,Andre Gaspar Murta,POR
2018-04-30,705,106350,30,Andre Gaspar Murta,POR
2018-05-07,694,106350,31,Andre Gaspar Murta,POR
2018-05-14,699,106350,31,Andre Gaspar Murta,POR
2018-05-21,703,106350,31,Andre Gaspar Murta,POR
2018-05-28,725,106350,30,Andre Gaspar Murta,POR
2018-06-11,977,106350,12,Andre Gaspar Murta,POR
2018-06-18,979,106350,12,Andre Gaspar Murta,POR
2018-06-25,971,106350,12,Andre Gaspar Murta,POR
2018-07-02,1285,106350,4,Andre Gaspar Murta,POR
2018-07-16,1268,106350,4,Andre Gaspar Murta,POR
2018-07-23,1276,106350,4,Andre Gaspar Murta,POR
2018-07-30,1271,106350,4,Andre Gaspar Murta,POR
2018-08-06,1274,106350,4,Andre Gaspar Murta,POR
2018-08-13,1364,106350,3,Andre Gaspar Murta,POR
2018-08-20,1359,106350,3,Andre Gaspar Murta,POR
2018-08-27,1370,106350,3,Andre Gaspar Murta,POR
2018-09-10,1373,106350,3,Andre Gaspar Murta,POR
2018-09-17,1365,106350,3,Andre Gaspar Murta,POR
2018-09-24,1369,106350,3,Andre Gaspar Murta,POR
2018-10-01,1369,106350,3,Andre Gaspar Murta,POR
2018-10-08,1385,106350,3,Andre Gaspar Murta,POR
2018-10-15,1386,106350,3,Andre Gaspar Murta,POR
2018-10-22,1386,106350,3,Andre Gaspar Murta,POR
2018-10-29,1386,106350,3,Andre Gaspar Murta,POR
2018-11-05,1384,106350,3,Andre Gaspar Murta,POR
2018-11-12,1388,106350,3,Andre Gaspar Murta,POR
2018-11-19,1392,106350,3,Andre Gaspar Murta,POR
2018-11-26,1396,106350,3,Andre Gaspar Murta,POR
2018-12-03,1390,106350,3,Andre Gaspar Murta,POR
2018-12-10,1390,106350,3,Andre Gaspar Murta,POR
2018-12-17,1392,106350,3,Andre Gaspar Murta,POR
2018-12-24,1391,106350,3,Andre Gaspar Murta,POR
2018-01-01,706,200516,29,Patrick Kypson,USA
2018-01-08,706,200516,29,Patrick Kypson,USA
2018-01-15,707,200516,29,Patrick Kypson,USA
2018-01-29,774,200516,23,Patrick Kypson,USA
2018-02-05,776,200516,23,Patrick Kypson,USA
2018-02-12,772,200516,23,Patrick Kypson,USA
2018-02-19,774,200516,23,Patrick Kypson,USA
2018-02-26,772,200516,23,Patrick Kypson,USA
2018-03-05,781,200516,22,Patrick Kypson,USA
2018-03-19,729,200516,27,Patrick Kypson,USA
2018-04-02,662,200516,35,Patrick Kypson,USA
2018-04-09,659,200516,35,Patrick Kypson,USA
2018-04-16,663,200516,35,Patrick Kypson,USA
2018-04-23,662,200516,35,Patrick Kypson,USA
2018-04-30,665,200516,35,Patrick Kypson,USA
2018-05-07,670,200516,34,Patrick Kypson,USA
2018-05-14,674,200516,34,Patrick Kypson,USA
2018-05-21,675,200516,34,Patrick Kypson,USA
2018-05-28,679,200516,34,Patrick Kypson,USA
2018-06-11,689,200516,34,Patrick Kypson,USA
2018-06-18,690,200516,34,Patrick Kypson,USA
2018-06-25,696,200516,34,Patrick Kypson,USA
2018-07-02,696,200516,34,Patrick Kypson,USA
2018-07-16,692,200516,34,Patrick Kypson,USA
2018-07-23,689,200516,34,Patrick Kypson,USA
2018-07-30,687,200516,34,Patrick Kypson,USA
2018-08-06,688,200516,34,Patrick Kypson,USA
2018-08-13,693,200516,34,Patrick Kypson,USA
2018-08-20,692,200516,34,Patrick Kypson,USA
2018-08-27,693,200516,34,Patrick Kypson,USA
2018-09-10,692,200516,34,Patrick Kypson,USA
2018-09-17,696,200516,34,Patrick Kypson,USA
2018-09-24,695,200516,34,Patrick Kypson,USA
2018-10-01,691,200516,34,Patrick Kypson,USA
2018-10-08,656,200516,38,Patrick Kypson,USA
2018-10-15,664,200516,38,Patrick Kypson,USA
2018-10-22,649,200516,41,Patrick Kypson,USA
2018-10-29,640,200516,42,Patrick Kypson,USA
2018-11-05,640,200516,42,Patrick Kypson,USA
2018-11-12,640,200516,42,Patrick Kypson,USA
2018-11-19,816,200516,24,Patrick Kypson,USA
2018-11-26,826,200516,23,Patrick Kypson,USA
2018-12-03,819,200516,23,Patrick Kypson,USA
2018-12-10,831,200516,22,Patrick Kypson,USA
2018-12-17,829,200516,22,Patrick Kypson,USA
2018-12-24,827,200516,22,Patrick Kypson,USA
2018-12-31,452,200516,18,Patrick Kypson,USA
2018-12-31,452,200516,18,Patrick Kypson,USA
2018-01-01,707,105860,29,Tak Khunn Wang,FRA
2018-01-08,707,105860,29,Tak Khunn Wang,FRA
2018-01-15,708,105860,29,Tak Khunn Wang,FRA
2018-01-29,704,105860,29,Tak Khunn Wang,FRA
2018-02-05,691,105860,31,Tak Khunn Wang,FRA
2018-02-12,679,105860,32,Tak Khunn Wang,FRA
2018-02-19,680,105860,32,Tak Khunn Wang,FRA
2018-02-26,679,105860,32,Tak Khunn Wang,FRA
2018-03-05,677,105860,32,Tak Khunn Wang,FRA
2018-03-19,648,105860,38,Tak Khunn Wang,FRA
2018-04-02,625,105860,42,Tak Khunn Wang,FRA
2018-04-09,623,105860,42,Tak Khunn Wang,FRA
2018-04-16,620,105860,42,Tak Khunn Wang,FRA
2018-04-23,617,105860,42,Tak Khunn Wang,FRA
2018-04-30,609,105860,44,Tak Khunn Wang,FRA
2018-05-07,605,105860,45,Tak Khunn Wang,FRA
2018-05-14,600,105860,47,Tak Khunn Wang,FRA
2018-05-21,604,105860,47,Tak Khunn Wang,FRA
2018-05-28,602,105860,47,Tak Khunn Wang,FRA
2018-06-11,608,105860,47,Tak Khunn Wang,FRA
2018-06-18,604,105860,47,Tak Khunn Wang,FRA
2018-06-25,609,105860,47,Tak Khunn Wang,FRA
2018-07-02,609,105860,47,Tak Khunn Wang,FRA
2018-07-16,561,105860,55,Tak Khunn Wang,FRA
2018-07-23,559,105860,55,Tak Khunn Wang,FRA
2018-07-30,558,105860,55,Tak Khunn Wang,FRA
2018-08-06,498,105860,68,Tak Khunn Wang,FRA
2018-08-13,494,105860,71,Tak Khunn Wang,FRA
2018-08-20,494,105860,71,Tak Khunn Wang,FRA
2018-08-27,502,105860,69,Tak Khunn Wang,FRA
2018-09-10,493,105860,72,Tak Khunn Wang,FRA
2018-09-17,471,105860,76,Tak Khunn Wang,FRA
2018-09-24,468,105860,76,Tak Khunn Wang,FRA
2018-10-01,447,105860,81,Tak Khunn Wang,FRA
2018-10-08,445,105860,81,Tak Khunn Wang,FRA
2018-10-15,420,105860,90,Tak Khunn Wang,FRA
2018-10-22,420,105860,90,Tak Khunn Wang,FRA
2018-10-29,388,105860,104,Tak Khunn Wang,FRA
2018-11-05,390,105860,104,Tak Khunn Wang,FRA
2018-11-12,393,105860,102,Tak Khunn Wang,FRA
2018-11-19,366,105860,117,Tak Khunn Wang,FRA
2018-11-26,362,105860,117,Tak Khunn Wang,FRA
2018-12-03,363,105860,117,Tak Khunn Wang,FRA
2018-12-10,361,105860,117,Tak Khunn Wang,FRA
2018-12-17,365,105860,115,Tak Khunn Wang,FRA
2018-12-24,367,105860,115,Tak Khunn Wang,FRA
2018-12-31,333,105860,70,Tak Khunn Wang,FRA
2018-12-31,333,105860,70,Tak Khunn Wang,FRA
2018-01-01,708,126237,29,Gian Marco Moroni,ITA
2018-01-08,708,126237,29,Gian Marco Moroni,ITA
2018-01-15,709,126237,29,Gian Marco Moroni,ITA
2018-01-29,705,126237,29,Gian Marco Moroni,ITA
2018-02-05,706,126237,29,Gian Marco Moroni,ITA
2018-02-12,710,126237,28,Gian Marco Moroni,ITA
2018-02-19,668,126237,34,Gian Marco Moroni,ITA
2018-02-26,661,126237,35,Gian Marco Moroni,ITA
2018-03-05,617,126237,44,Gian Marco Moroni,ITA
2018-03-19,522,126237,62,Gian Marco Moroni,ITA
2018-04-02,455,126237,80,Gian Marco Moroni,ITA
2018-04-09,406,126237,98,Gian Marco Moroni,ITA
2018-04-16,353,126237,127,Gian Marco Moroni,ITA
2018-04-23,356,126237,127,Gian Marco Moroni,ITA
2018-04-30,358,126237,127,Gian Marco Moroni,ITA
2018-05-07,358,126237,127,Gian Marco Moroni,ITA
2018-05-14,363,126237,127,Gian Marco Moroni,ITA
2018-05-21,358,126237,127,Gian Marco Moroni,ITA
2018-05-28,295,126237,174,Gian Marco Moroni,ITA
2018-06-11,272,126237,203,Gian Marco Moroni,ITA
2018-06-18,272,126237,203,Gian Marco Moroni,ITA
2018-06-25,257,126237,218,Gian Marco Moroni,ITA
2018-07-02,255,126237,218,Gian Marco Moroni,ITA
2018-07-16,253,126237,217,Gian Marco Moroni,ITA
2018-07-23,256,126237,217,Gian Marco Moroni,ITA
2018-07-30,243,126237,232,Gian Marco Moroni,ITA
2018-08-06,231,126237,249,Gian Marco Moroni,ITA
2018-08-13,215,126237,264,Gian Marco Moroni,ITA
2018-08-20,214,126237,264,Gian Marco Moroni,ITA
2018-08-27,212,126237,264,Gian Marco Moroni,ITA
2018-09-10,215,126237,261,Gian Marco Moroni,ITA
2018-09-17,214,126237,261,Gian Marco Moroni,ITA
2018-09-24,214,126237,261,Gian Marco Moroni,ITA
2018-10-01,219,126237,254,Gian Marco Moroni,ITA
2018-10-08,221,126237,254,Gian Marco Moroni,ITA
2018-10-15,223,126237,252,Gian Marco Moroni,ITA
2018-10-22,228,126237,246,Gian Marco Moroni,ITA
2018-10-29,227,126237,246,Gian Marco Moroni,ITA
2018-11-05,226,126237,246,Gian Marco Moroni,ITA
2018-11-12,224,126237,246,Gian Marco Moroni,ITA
2018-11-19,223,126237,246,Gian Marco Moroni,ITA
2018-11-26,218,126237,246,Gian Marco Moroni,ITA
2018-12-03,218,126237,246,Gian Marco Moroni,ITA
2018-12-10,216,126237,246,Gian Marco Moroni,ITA
2018-12-17,215,126237,246,Gian Marco Moroni,ITA
2018-12-24,215,126237,246,Gian Marco Moroni,ITA
2018-12-31,226,126237,222,Gian Marco Moroni,ITA
2018-12-31,226,126237,222,Gian Marco Moroni,ITA
2018-01-01,709,122321,29,Marat Deviatiarov,UKR
2018-01-08,709,122321,29,Marat Deviatiarov,UKR
2018-01-15,710,122321,29,Marat Deviatiarov,UKR
2018-01-29,706,122321,29,Marat Deviatiarov,UKR
2018-02-05,707,122321,29,Marat Deviatiarov,UKR
2018-02-12,705,122321,29,Marat Deviatiarov,UKR
2018-02-19,706,122321,29,Marat Deviatiarov,UKR
2018-02-26,706,122321,29,Marat Deviatiarov,UKR
2018-03-05,703,122321,30,Marat Deviatiarov,UKR
2018-03-19,704,122321,30,Marat Deviatiarov,UKR
2018-04-02,693,122321,31,Marat Deviatiarov,UKR
2018-04-09,691,122321,31,Marat Deviatiarov,UKR
2018-04-16,692,122321,31,Marat Deviatiarov,UKR
2018-04-23,683,122321,32,Marat Deviatiarov,UKR
2018-04-30,644,122321,38,Marat Deviatiarov,UKR
2018-05-07,591,122321,48,Marat Deviatiarov,UKR
2018-05-14,593,122321,48,Marat Deviatiarov,UKR
2018-05-21,598,122321,48,Marat Deviatiarov,UKR
2018-05-28,606,122321,46,Marat Deviatiarov,UKR
2018-06-11,630,122321,44,Marat Deviatiarov,UKR
2018-06-18,620,122321,45,Marat Deviatiarov,UKR
2018-06-25,620,122321,45,Marat Deviatiarov,UKR
2018-07-02,620,122321,45,Marat Deviatiarov,UKR
2018-07-16,670,122321,38,Marat Deviatiarov,UKR
2018-07-23,658,122321,39,Marat Deviatiarov,UKR
2018-07-30,661,122321,38,Marat Deviatiarov,UKR
2018-08-06,665,122321,38,Marat Deviatiarov,UKR
2018-08-13,689,122321,35,Marat Deviatiarov,UKR
2018-08-20,696,122321,34,Marat Deviatiarov,UKR
2018-08-27,756,122321,28,Marat Deviatiarov,UKR
2018-09-10,753,122321,28,Marat Deviatiarov,UKR
2018-09-17,756,122321,28,Marat Deviatiarov,UKR
2018-09-24,754,122321,28,Marat Deviatiarov,UKR
2018-10-01,752,122321,28,Marat Deviatiarov,UKR
2018-10-08,756,122321,28,Marat Deviatiarov,UKR
2018-10-15,751,122321,28,Marat Deviatiarov,UKR
2018-10-22,757,122321,28,Marat Deviatiarov,UKR
2018-10-29,755,122321,28,Marat Deviatiarov,UKR
2018-11-05,766,122321,27,Marat Deviatiarov,UKR
2018-11-12,769,122321,27,Marat Deviatiarov,UKR
2018-11-19,796,122321,26,Marat Deviatiarov,UKR
2018-11-26,798,122321,26,Marat Deviatiarov,UKR
2018-12-03,794,122321,26,Marat Deviatiarov,UKR
2018-12-10,795,122321,26,Marat Deviatiarov,UKR
2018-12-17,790,122321,26,Marat Deviatiarov,UKR
2018-12-24,788,122321,26,Marat Deviatiarov,UKR
2018-01-01,710,122236,29,Roman Hassanov,KAZ
2018-01-08,710,122236,29,Roman Hassanov,KAZ
2018-01-15,711,122236,29,Roman Hassanov,KAZ
2018-01-29,707,122236,29,Roman Hassanov,KAZ
2018-02-05,708,122236,29,Roman Hassanov,KAZ
2018-02-12,704,122236,29,Roman Hassanov,KAZ
2018-02-19,707,122236,29,Roman Hassanov,KAZ
2018-02-26,702,122236,30,Roman Hassanov,KAZ
2018-03-05,702,122236,30,Roman Hassanov,KAZ
2018-03-19,705,122236,30,Roman Hassanov,KAZ
2018-04-02,710,122236,30,Roman Hassanov,KAZ
2018-04-09,707,122236,30,Roman Hassanov,KAZ
2018-04-16,705,122236,30,Roman Hassanov,KAZ
2018-04-23,710,122236,29,Roman Hassanov,KAZ
2018-04-30,712,122236,29,Roman Hassanov,KAZ
2018-05-07,671,122236,34,Roman Hassanov,KAZ
2018-05-14,676,122236,34,Roman Hassanov,KAZ
2018-05-21,676,122236,34,Roman Hassanov,KAZ
2018-05-28,751,122236,28,Roman Hassanov,KAZ
2018-06-11,744,122236,29,Roman Hassanov,KAZ
2018-06-18,746,122236,29,Roman Hassanov,KAZ
2018-06-25,743,122236,29,Roman Hassanov,KAZ
2018-07-02,767,122236,27,Roman Hassanov,KAZ
2018-07-16,770,122236,27,Roman Hassanov,KAZ
2018-07-23,765,122236,27,Roman Hassanov,KAZ
2018-07-30,753,122236,28,Roman Hassanov,KAZ
2018-08-06,729,122236,30,Roman Hassanov,KAZ
2018-08-13,716,122236,32,Roman Hassanov,KAZ
2018-08-20,697,122236,34,Roman Hassanov,KAZ
2018-08-27,697,122236,34,Roman Hassanov,KAZ
2018-09-10,918,122236,16,Roman Hassanov,KAZ
2018-09-17,915,122236,16,Roman Hassanov,KAZ
2018-09-24,826,122236,22,Roman Hassanov,KAZ
2018-10-01,814,122236,23,Roman Hassanov,KAZ
2018-10-08,817,122236,23,Roman Hassanov,KAZ
2018-10-15,822,122236,23,Roman Hassanov,KAZ
2018-10-22,826,122236,23,Roman Hassanov,KAZ
2018-10-29,828,122236,23,Roman Hassanov,KAZ
2018-11-05,826,122236,23,Roman Hassanov,KAZ
2018-11-12,829,122236,23,Roman Hassanov,KAZ
2018-11-19,831,122236,23,Roman Hassanov,KAZ
2018-11-26,836,122236,23,Roman Hassanov,KAZ
2018-12-03,831,122236,23,Roman Hassanov,KAZ
2018-12-10,827,122236,23,Roman Hassanov,KAZ
2018-12-17,823,122236,23,Roman Hassanov,KAZ
2018-12-24,821,122236,23,Roman Hassanov,KAZ
2018-01-01,711,105758,29,Juan Lizariturry,ESP
2018-01-08,711,105758,29,Juan Lizariturry,ESP
2018-01-15,712,105758,29,Juan Lizariturry,ESP
2018-01-29,708,105758,29,Juan Lizariturry,ESP
2018-02-05,725,105758,27,Juan Lizariturry,ESP
2018-02-12,723,105758,27,Juan Lizariturry,ESP
2018-02-19,723,105758,27,Juan Lizariturry,ESP
2018-02-26,723,105758,27,Juan Lizariturry,ESP
2018-03-05,737,105758,26,Juan Lizariturry,ESP
2018-03-19,742,105758,26,Juan Lizariturry,ESP
2018-04-02,759,105758,25,Juan Lizariturry,ESP
2018-04-09,786,105758,22,Juan Lizariturry,ESP
2018-04-16,780,105758,22,Juan Lizariturry,ESP
2018-04-23,784,105758,22,Juan Lizariturry,ESP
2018-04-30,786,105758,22,Juan Lizariturry,ESP
2018-05-07,790,105758,22,Juan Lizariturry,ESP
2018-05-14,797,105758,22,Juan Lizariturry,ESP
2018-05-21,808,105758,21,Juan Lizariturry,ESP
2018-05-28,820,105758,21,Juan Lizariturry,ESP
2018-06-11,830,105758,21,Juan Lizariturry,ESP
2018-06-18,833,105758,21,Juan Lizariturry,ESP
2018-06-25,831,105758,21,Juan Lizariturry,ESP
2018-07-02,821,105758,21,Juan Lizariturry,ESP
2018-07-16,882,105758,17,Juan Lizariturry,ESP
2018-07-23,889,105758,16,Juan Lizariturry,ESP
2018-07-30,1913,105758,1,Juan Lizariturry,ESP
2018-08-06,1885,105758,1,Juan Lizariturry,ESP
2018-08-13,1879,105758,1,Juan Lizariturry,ESP
2018-08-20,1889,105758,1,Juan Lizariturry,ESP
2018-08-27,1856,105758,1,Juan Lizariturry,ESP
2018-01-01,712,131905,29,Manuel Guinard,FRA
2018-01-08,712,131905,29,Manuel Guinard,FRA
2018-01-15,713,131905,29,Manuel Guinard,FRA
2018-01-29,608,131905,46,Manuel Guinard,FRA
2018-02-05,605,131905,46,Manuel Guinard,FRA
2018-02-12,606,131905,46,Manuel Guinard,FRA
2018-02-19,607,131905,46,Manuel Guinard,FRA
2018-02-26,608,131905,46,Manuel Guinard,FRA
2018-03-05,602,131905,47,Manuel Guinard,FRA
2018-03-19,575,131905,52,Manuel Guinard,FRA
2018-04-02,585,131905,51,Manuel Guinard,FRA
2018-04-09,580,131905,51,Manuel Guinard,FRA
2018-04-16,578,131905,51,Manuel Guinard,FRA
2018-04-23,576,131905,51,Manuel Guinard,FRA
2018-04-30,586,131905,49,Manuel Guinard,FRA
2018-05-07,588,131905,49,Manuel Guinard,FRA
2018-05-14,591,131905,49,Manuel Guinard,FRA
2018-05-21,596,131905,49,Manuel Guinard,FRA
2018-05-28,511,131905,67,Manuel Guinard,FRA
2018-06-11,477,131905,76,Manuel Guinard,FRA
2018-06-18,476,131905,76,Manuel Guinard,FRA
2018-06-25,475,131905,76,Manuel Guinard,FRA
2018-07-02,475,131905,76,Manuel Guinard,FRA
2018-07-16,480,131905,75,Manuel Guinard,FRA
2018-07-23,484,131905,74,Manuel Guinard,FRA
2018-07-30,494,131905,68,Manuel Guinard,FRA
2018-08-06,485,131905,74,Manuel Guinard,FRA
2018-08-13,455,131905,81,Manuel Guinard,FRA
2018-08-20,456,131905,81,Manuel Guinard,FRA
2018-08-27,458,131905,81,Manuel Guinard,FRA
2018-09-10,404,131905,98,Manuel Guinard,FRA
2018-09-17,406,131905,98,Manuel Guinard,FRA
2018-09-24,404,131905,98,Manuel Guinard,FRA
2018-10-01,385,131905,105,Manuel Guinard,FRA
2018-10-08,373,131905,110,Manuel Guinard,FRA
2018-10-15,372,131905,110,Manuel Guinard,FRA
2018-10-22,370,131905,110,Manuel Guinard,FRA
2018-10-29,372,131905,110,Manuel Guinard,FRA
2018-11-05,372,131905,110,Manuel Guinard,FRA
2018-11-12,376,131905,110,Manuel Guinard,FRA
2018-11-19,383,131905,109,Manuel Guinard,FRA
2018-11-26,381,131905,109,Manuel Guinard,FRA
2018-12-03,378,131905,109,Manuel Guinard,FRA
2018-12-10,376,131905,109,Manuel Guinard,FRA
2018-12-17,379,131905,109,Manuel Guinard,FRA
2018-12-24,346,131905,125,Manuel Guinard,FRA
2018-12-31,457,131905,17,Manuel Guinard,FRA
2018-12-31,457,131905,17,Manuel Guinard,FRA
2018-01-01,713,105534,29,Erik Crepaldi,ITA
2018-01-08,713,105534,29,Erik Crepaldi,ITA
2018-01-15,714,105534,29,Erik Crepaldi,ITA
2018-01-29,710,105534,29,Erik Crepaldi,ITA
2018-02-05,711,105534,29,Erik Crepaldi,ITA
2018-02-12,707,105534,29,Erik Crepaldi,ITA
2018-02-19,734,105534,27,Erik Crepaldi,ITA
2018-02-26,731,105534,27,Erik Crepaldi,ITA
2018-03-05,719,105534,28,Erik Crepaldi,ITA
