tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,winner_rank,winner_points,loser_rank,loser_points
Stuttgart,Grass,A,2018-06-11,106298,Lucas Pouille,FRA,200484,Rudolf Molleker,GER,32,1245,207,246
Stuttgart,Grass,A,2018-06-11,104797,Denis Istomin,UZB,104252,Florian Mayer,GER,92,622,256,168
Stuttgart,Grass,A,2018-06-11,104607,Tomas Berdych,CZE,105332,Benoit Paire,FRA,71,715,52,935
Stuttgart,Grass,A,2018-06-11,105683,Milos Raonic,CAN,105916,Marton Fucsovics,HUN,18,1855,36,1122
Stuttgart,Grass,A,2018-06-11,103852,Feliciano Lopez,ESP,104468,Gilles Simon,FRA,64,795,30,1370
Stuttgart,Grass,A,2018-06-11,106401,Nick Kyrgios,AUS,109739,Maximilian Marterer,GER,35,1125,74,706
Stuttgart,Grass,A,2018-06-11,105550,Guido Pella,ARG,105432,Prajnesh Gunneswaran,IND,58,860,110,521
Stuttgart,Grass,A,2018-06-11,103819,Roger Federer,SUI,104999,Mischa Zverev,GER,3,6420,69,750
Stuttgart,Grass,A,2018-06-11,106298,Lucas Pouille,FRA,104797,Denis Istomin,UZB,32,1245,92,622
Stuttgart,Grass,A,2018-06-11,105683,Milos Raonic,CAN,104607,Tomas Berdych,CZE,18,1855,71,715
Stuttgart,Grass,A,2018-06-11,106401,Nick Kyrgios,AUS,103852,Feliciano Lopez,ESP,35,1125,64,795
Stuttgart,Grass,A,2018-06-11,103819,Roger Federer,SUI,105550,Guido Pella,ARG,3,6420,58,860
Stuttgart,Grass,A,2018-06-11,105683,Milos Raonic,CAN,106298,Lucas Pouille,FRA,18,1855,32,1245
Stuttgart,Grass,A,2018-06-11,103819,Roger Federer,SUI,106401,Nick Kyrgios,AUS,3,6420,35,1125
Stuttgart,Grass,A,2018-06-11,103819,Roger Federer,SUI,105683,Milos Raonic,CAN,3,6420,18,1855
Halle,Grass,A,2018-06-18,106432,Borna Coric,CRO,100644,Alexander Zverev,GER,12,2480,4,6385
Halle,Grass,A,2018-06-18,105932,Nikoloz Basilashvili,GEO,200484,Rudolf Molleker,GER,21,1795,207,246
Halle,Grass,A,2018-06-18,104312,Andreas Seppi,ITA,126610,Matteo Berrettini,ITA,37,1106,54,932
Halle,Grass,A,2018-06-18,104252,Florian Mayer,GER,104755,Richard Gasquet,FRA,256,168,26,1535
Halle,Grass,A,2018-06-18,105138,Roberto Bautista Agut,ESP,105526,Jan Lennard Struff,GER,24,1605,57,875
Halle,Grass,A,2018-06-18,104898,Robin Haase,NED,105311,Joao Sousa,POR,50,965,44,1017
Halle,Grass,A,2018-06-18,111575,Karen Khachanov,RUS,104999,Mischa Zverev,GER,11,2835,69,750
Halle,Grass,A,2018-06-18,105453,Kei Nishikori,JPN,104897,Matthias Bachinger,GER,9,3590,130,440
Halle,Grass,A,2018-06-18,126774,Stefanos Tsitsipas,GRE,106298,Lucas Pouille,FRA,15,2095,32,1245
Halle,Grass,A,2018-06-18,106045,Denis Kudla,USA,105041,Lukas Lacko,SVK,63,810,114,514
Halle,Grass,A,2018-06-18,105216,Yuichi Sugita,JPN,109739,Maximilian Marterer,GER,145,370,74,706
Halle,Grass,A,2018-06-18,106233,Dominic Thiem,AUT,104022,Mikhail Youzhny,RUS,8,4095,0,0
Halle,Grass,A,2018-06-18,104259,Philipp Kohlschreiber,GER,105916,Marton Fucsovics,HUN,34,1125,36,1122
Halle,Grass,A,2018-06-18,105051,Matthew Ebden,AUS,104291,Malek Jaziri,TUN,46,1001,45,1014
Halle,Grass,A,2018-06-18,105332,Benoit Paire,FRA,105449,Steve Johnson,USA,52,935,33,1190
Halle,Grass,A,2018-06-18,103819,Roger Federer,SUI,105379,Aljaz Bedene,SLO,3,6420,67,780
Halle,Grass,A,2018-06-18,106432,Borna Coric,CRO,105932,Nikoloz Basilashvili,GEO,12,2480,21,1795
Halle,Grass,A,2018-06-18,104312,Andreas Seppi,ITA,104252,Florian Mayer,GER,37,1106,256,168
Halle,Grass,A,2018-06-18,105138,Roberto Bautista Agut,ESP,104898,Robin Haase,NED,24,1605,50,965
Halle,Grass,A,2018-06-18,111575,Karen Khachanov,RUS,105453,Kei Nishikori,JPN,11,2835,9,3590
Halle,Grass,A,2018-06-18,106045,Denis Kudla,USA,126774,Stefanos Tsitsipas,GRE,63,810,15,2095
Halle,Grass,A,2018-06-18,105216,Yuichi Sugita,JPN,106233,Dominic Thiem,AUT,145,370,8,4095
Halle,Grass,A,2018-06-18,105051,Matthew Ebden,AUS,104259,Philipp Kohlschreiber,GER,46,1001,34,1125
Halle,Grass,A,2018-06-18,103819,Roger Federer,SUI,105332,Benoit Paire,FRA,3,6420,52,935
Halle,Grass,A,2018-06-18,106432,Borna Coric,CRO,104312,Andreas Seppi,ITA,12,2480,37,1106
Halle,Grass,A,2018-06-18,105138,Roberto Bautista Agut,ESP,111575,Karen Khachanov,RUS,24,1605,11,2835
Halle,Grass,A,2018-06-18,106045,Denis Kudla,USA,105216,Yuichi Sugita,JPN,63,810,145,370
Halle,Grass,A,2018-06-18,103819,Roger Federer,SUI,105051,Matthew Ebden,AUS,3,6420,46,1001
Halle,Grass,A,2018-06-18,106432,Borna Coric,CRO,105138,Roberto Bautista Agut,ESP,12,2480,24,1605
Halle,Grass,A,2018-06-18,103819,Roger Federer,SUI,106045,Denis Kudla,USA,3,6420,63,810
Halle,Grass,A,2018-06-18,106432,Borna Coric,CRO,103819,Roger Federer,SUI,12,2480,3,6420
Queen's Club,Grass,A,2018-06-18,105777,Grigor Dimitrov,BUL,106000,Damir Dzumhur,BIH,19,1835,47,985
Queen's Club,Grass,A,2018-06-18,104925,Novak Djokovic,SRB,105357,John Millman,AUS,1,9045,38,1083
Queen's Club,Grass,A,2018-06-18,105173,Adrian Mannarino,FRA,105554,Daniel Evans,GBR,42,1045,192,266
Queen's Club,Grass,A,2018-06-18,103898,Julien Benneteau,FRA,104607,Tomas Berdych,CZE,0,0,71,715
Queen's Club,Grass,A,2018-06-18,104919,Leonardo Mayer,ARG,104731,Kevin Anderson,RSA,56,895,6,4710
Queen's Club,Grass,A,2018-06-18,126207,Frances Tiafoe,USA,111577,Jared Donaldson,USA,39,1080,111,520
Queen's Club,Grass,A,2018-06-18,104871,Jeremy Chardy,FRA,105065,Tim Smyczek,USA,40,1050,164,318
Queen's Club,Grass,A,2018-06-18,106421,Daniil Medvedev,RUS,106058,Jack Sock,USA,16,1977,106,540
Queen's Club,Grass,A,2018-06-18,106378,Kyle Edmund,GBR,105992,Ryan Harrison,USA,14,2150,62,810
Queen's Club,Grass,A,2018-06-18,106401,Nick Kyrgios,AUS,104918,Andy Murray,GBR,35,1125,240,200
Queen's Club,Grass,A,2018-06-18,105683,Milos Raonic,CAN,106026,Yuki Bhambri,IND,18,1855,137,420
Queen's Club,Grass,A,2018-06-18,103852,Feliciano Lopez,ESP,105676,David Goffin,BEL,64,795,22,1785
Queen's Club,Grass,A,2018-06-18,105023,Sam Querrey,USA,126652,Jay Clarke,GBR,51,955,233,213
Queen's Club,Grass,A,2018-06-18,104527,Stan Wawrinka,SUI,111815,Cameron Norrie,GBR,66,785,90,627
Queen's Club,Grass,A,2018-06-18,104180,Gilles Muller,LUX,133430,Denis Shapovalov,CAN,138,413,27,1440
Queen's Club,Grass,A,2018-06-18,105227,Marin Cilic,CRO,104269,Fernando Verdasco,ESP,7,4250,28,1410
Queen's Club,Grass,A,2018-06-18,104925,Novak Djokovic,SRB,105777,Grigor Dimitrov,BUL,1,9045,19,1835
Queen's Club,Grass,A,2018-06-18,105173,Adrian Mannarino,FRA,103898,Julien Benneteau,FRA,42,1045,0,0
Queen's Club,Grass,A,2018-06-18,126207,Frances Tiafoe,USA,104919,Leonardo Mayer,ARG,39,1080,56,895
Queen's Club,Grass,A,2018-06-18,104871,Jeremy Chardy,FRA,106421,Daniil Medvedev,RUS,40,1050,16,1977
Queen's Club,Grass,A,2018-06-18,106401,Nick Kyrgios,AUS,106378,Kyle Edmund,GBR,35,1125,14,2150
Queen's Club,Grass,A,2018-06-18,103852,Feliciano Lopez,ESP,105683,Milos Raonic,CAN,64,795,18,1855
Queen's Club,Grass,A,2018-06-18,105023,Sam Querrey,USA,104527,Stan Wawrinka,SUI,51,955,66,785
Queen's Club,Grass,A,2018-06-18,105227,Marin Cilic,CRO,104180,Gilles Muller,LUX,7,4250,138,413
Queen's Club,Grass,A,2018-06-18,104925,Novak Djokovic,SRB,105173,Adrian Mannarino,FRA,1,9045,42,1045
Queen's Club,Grass,A,2018-06-18,104871,Jeremy Chardy,FRA,126207,Frances Tiafoe,USA,40,1050,39,1080
Queen's Club,Grass,A,2018-06-18,106401,Nick Kyrgios,AUS,103852,Feliciano Lopez,ESP,35,1125,64,795
Queen's Club,Grass,A,2018-06-18,105227,Marin Cilic,CRO,105023,Sam Querrey,USA,7,4250,51,955
Queen's Club,Grass,A,2018-06-18,104925,Novak Djokovic,SRB,104871,Jeremy Chardy,FRA,1,9045,40,1050
Queen's Club,Grass,A,2018-06-18,105227,Marin Cilic,CRO,106401,Nick Kyrgios,AUS,7,4250,35,1125
Queen's Club,Grass,A,2018-06-18,105227,Marin Cilic,CRO,104925,Novak Djokovic,SRB,7,4250,1,9045
Antalya,Grass,A,2018-06-25,105657,Marius Copil,ROU,117356,Cem Ilkel,TUR,60,823,249,183
Antalya,Grass,A,2018-06-25,105732,Pierre Hugues Herbert,FRA,105643,Federico Delbonis,ARG,55,903,80,678
Antalya,Grass,A,2018-06-25,105216,Yuichi Sugita,JPN,105550,Guido Pella,ARG,145,370,58,860
Antalya,Grass,A,2018-06-25,106210,Jiri Vesely,CZE,111442,Jordan Thompson,AUS,89,629,72,715
Antalya,Grass,A,2018-06-25,105932,Nikoloz Basilashvili,GEO,106148,Roberto Carballes Baena,ESP,21,1795,73,714
Antalya,Grass,A,2018-06-25,105583,Dusan Lajovic,SRB,106110,Filip Horansky,SVK,48,985,215,231
Antalya,Grass,A,2018-06-25,104898,Robin Haase,NED,104022,Mikhail Youzhny,RUS,50,965,0,0
Antalya,Grass,A,2018-06-25,104198,Guillermo Garcia Lopez,ESP,106121,Taro Daniel,JPN,105,543,77,691
Antalya,Grass,A,2018-06-25,104882,Blaz Kavcic,SLO,104571,Marcos Baghdatis,CYP,206,246,124,460
Antalya,Grass,A,2018-06-25,105311,Joao Sousa,POR,104252,Florian Mayer,GER,44,1017,256,168
Antalya,Grass,A,2018-06-25,105806,Mirza Basic,BIH,103893,Paolo Lorenzi,ITA,87,636,109,525
Antalya,Grass,A,2018-06-25,105575,Ricardas Berankis,LTU,105539,Evgeny Donskoy,RUS,116,507,97,594
Antalya,Grass,A,2018-06-25,106000,Damir Dzumhur,BIH,105657,Marius Copil,ROU,47,985,60,823
Antalya,Grass,A,2018-06-25,105732,Pierre Hugues Herbert,FRA,105216,Yuichi Sugita,JPN,55,903,145,370
Antalya,Grass,A,2018-06-25,106210,Jiri Vesely,CZE,104269,Fernando Verdasco,ESP,89,629,28,1410
Antalya,Grass,A,2018-06-25,105932,Nikoloz Basilashvili,GEO,105583,Dusan Lajovic,SRB,21,1795,48,985
Antalya,Grass,A,2018-06-25,104198,Guillermo Garcia Lopez,ESP,104898,Robin Haase,NED,105,543,50,965
Antalya,Grass,A,2018-06-25,104792,Gael Monfils,FRA,104882,Blaz Kavcic,SLO,29,1400,206,246
Antalya,Grass,A,2018-06-25,105311,Joao Sousa,POR,105806,Mirza Basic,BIH,44,1017,87,636
Antalya,Grass,A,2018-06-25,105173,Adrian Mannarino,FRA,105575,Ricardas Berankis,LTU,42,1045,116,507
Antalya,Grass,A,2018-06-25,106000,Damir Dzumhur,BIH,105732,Pierre Hugues Herbert,FRA,47,985,55,903
Antalya,Grass,A,2018-06-25,106210,Jiri Vesely,CZE,105932,Nikoloz Basilashvili,GEO,89,629,21,1795
Antalya,Grass,A,2018-06-25,104792,Gael Monfils,FRA,104198,Guillermo Garcia Lopez,ESP,29,1400,105,543
Antalya,Grass,A,2018-06-25,105173,Adrian Mannarino,FRA,105311,Joao Sousa,POR,42,1045,44,1017
Antalya,Grass,A,2018-06-25,106000,Damir Dzumhur,BIH,106210,Jiri Vesely,CZE,47,985,89,629
Antalya,Grass,A,2018-06-25,105173,Adrian Mannarino,FRA,104792,Gael Monfils,FRA,42,1045,29,1400
Antalya,Grass,A,2018-06-25,106000,Damir Dzumhur,BIH,105173,Adrian Mannarino,FRA,47,985,42,1045
Eastbourne,Grass,A,2018-06-25,104918,Andy Murray,GBR,104527,Stan Wawrinka,SUI,240,200,66,785
Eastbourne,Grass,A,2018-06-25,105062,Mikhail Kukushkin,KAZ,200282,Alex De Minaur,AUS,53,935,31,1298
Eastbourne,Grass,A,2018-06-25,103970,David Ferrer,ESP,126610,Matteo Berrettini,ITA,125,460,54,932
Eastbourne,Grass,A,2018-06-25,111577,Jared Donaldson,USA,126203,Taylor Fritz,USA,111,520,49,974
Eastbourne,Grass,A,2018-06-25,104999,Mischa Zverev,GER,111797,Nicolas Jarry,CHI,69,750,43,1022
Eastbourne,Grass,A,2018-06-25,105449,Steve Johnson,USA,106421,Daniil Medvedev,RUS,33,1190,16,1977
Eastbourne,Grass,A,2018-06-25,104919,Leonardo Mayer,ARG,104468,Gilles Simon,FRA,56,895,30,1370
Eastbourne,Grass,A,2018-06-25,105357,John Millman,AUS,104180,Gilles Muller,LUX,38,1083,138,413
Eastbourne,Grass,A,2018-06-25,104797,Denis Istomin,UZB,104312,Andreas Seppi,ITA,92,622,37,1106
Eastbourne,Grass,A,2018-06-25,111815,Cameron Norrie,GBR,104978,Daniel Brands,GER,90,627,182,278
Eastbourne,Grass,A,2018-06-25,126652,Jay Clarke,GBR,105992,Ryan Harrison,USA,233,213,62,810
Eastbourne,Grass,A,2018-06-25,105041,Lukas Lacko,SVK,105933,Roberto Quiroz,ECU,114,514,181,281
Eastbourne,Grass,A,2018-06-25,106378,Kyle Edmund,GBR,104918,Andy Murray,GBR,14,2150,240,200
Eastbourne,Grass,A,2018-06-25,105062,Mikhail Kukushkin,KAZ,103970,David Ferrer,ESP,53,935,125,460
Eastbourne,Grass,A,2018-06-25,133430,Denis Shapovalov,CAN,111577,Jared Donaldson,USA,27,1440,111,520
Eastbourne,Grass,A,2018-06-25,104999,Mischa Zverev,GER,105449,Steve Johnson,USA,69,750,33,1190
Eastbourne,Grass,A,2018-06-25,105357,John Millman,AUS,104919,Leonardo Mayer,ARG,38,1083,56,895
Eastbourne,Grass,A,2018-06-25,106065,Marco Cecchinato,ITA,104797,Denis Istomin,UZB,20,1819,92,622
Eastbourne,Grass,A,2018-06-25,111815,Cameron Norrie,GBR,126652,Jay Clarke,GBR,90,627,233,213
Eastbourne,Grass,A,2018-06-25,105041,Lukas Lacko,SVK,106043,Diego Schwartzman,ARG,114,514,17,1880
Eastbourne,Grass,A,2018-06-25,105062,Mikhail Kukushkin,KAZ,106378,Kyle Edmund,GBR,53,935,14,2150
Eastbourne,Grass,A,2018-06-25,104999,Mischa Zverev,GER,133430,Denis Shapovalov,CAN,69,750,27,1440
Eastbourne,Grass,A,2018-06-25,106065,Marco Cecchinato,ITA,105357,John Millman,AUS,20,1819,38,1083
Eastbourne,Grass,A,2018-06-25,105041,Lukas Lacko,SVK,111815,Cameron Norrie,GBR,114,514,90,627
Eastbourne,Grass,A,2018-06-25,104999,Mischa Zverev,GER,105062,Mikhail Kukushkin,KAZ,69,750,53,935
Eastbourne,Grass,A,2018-06-25,105041,Lukas Lacko,SVK,106065,Marco Cecchinato,ITA,114,514,20,1819
Eastbourne,Grass,A,2018-06-25,104999,Mischa Zverev,GER,105041,Lukas Lacko,SVK,69,750,114,514
Wimbledon,Grass,G,2018-07-02,103819,Roger Federer,SUI,105583,Dusan Lajovic,SRB,3,6420,48,985
Wimbledon,Grass,G,2018-07-02,105041,Lukas Lacko,SVK,126127,Benjamin Bonzi,FRA,114,514,261,162
Wimbledon,Grass,G,2018-07-02,103333,Ivo Karlovic,CRO,104022,Mikhail Youzhny,RUS,100,589,0,0
Wimbledon,Grass,G,2018-07-02,105526,Jan Lennard Struff,GER,104919,Leonardo Mayer,ARG,57,875,56,895
Wimbledon,Grass,G,2018-07-02,105173,Adrian Mannarino,FRA,106426,Christian Garin,CHI,42,1045,84,650
Wimbledon,Grass,G,2018-07-02,105992,Ryan Harrison,USA,106148,Roberto Carballes Baena,ESP,62,810,73,714
Wimbledon,Grass,G,2018-07-02,104198,Guillermo Garcia Lopez,ESP,105671,Gastao Elias,POR,105,543,263,159
Wimbledon,Grass,G,2018-07-02,106421,Daniil Medvedev,RUS,106432,Borna Coric,CRO,16,1977,12,2480
Wimbledon,Grass,G,2018-07-02,105023,Sam Querrey,USA,111442,Jordan Thompson,AUS,51,955,72,715
Wimbledon,Grass,G,2018-07-02,104660,Sergiy Stakhovsky,UKR,105311,Joao Sousa,POR,134,424,44,1017
Wimbledon,Grass,G,2018-07-02,103893,Paolo Lorenzi,ITA,111513,Laslo Djere,SRB,109,525,93,621
Wimbledon,Grass,G,2018-07-02,104792,Gael Monfils,FRA,104755,Richard Gasquet,FRA,29,1400,26,1535
Wimbledon,Grass,G,2018-07-02,104259,Philipp Kohlschreiber,GER,105539,Evgeny Donskoy,RUS,34,1125,97,594
Wimbledon,Grass,G,2018-07-02,104180,Gilles Muller,LUX,111581,Michael Mmoh,USA,138,413,103,563
Wimbledon,Grass,G,2018-07-02,104312,Andreas Seppi,ITA,105441,John Patrick Smith,AUS,37,1106,193,264
Wimbledon,Grass,G,2018-07-02,104731,Kevin Anderson,RSA,105613,Norbert Gombos,SVK,6,4710,247,189
Wimbledon,Grass,G,2018-07-02,105227,Marin Cilic,CRO,106415,Yoshihito Nishioka,JPN,7,4250,75,701
Wimbledon,Grass,G,2018-07-02,105550,Guido Pella,ARG,106186,Jason Kubler,AUS,58,860,113,516
Wimbledon,Grass,G,2018-07-02,111456,Mackenzie McDonald,USA,105575,Ricardas Berankis,LTU,78,688,116,507
Wimbledon,Grass,G,2018-07-02,111797,Nicolas Jarry,CHI,105936,Filip Krajinovic,SRB,43,1022,94,620
Wimbledon,Grass,G,2018-07-02,106298,Lucas Pouille,FRA,106045,Denis Kudla,USA,32,1245,63,810
Wimbledon,Grass,G,2018-07-02,110602,Dennis Novak,AUT,105166,Peter Polansky,CAN,140,387,119,482
Wimbledon,Grass,G,2018-07-02,105357,John Millman,AUS,105882,Stefano Travaglia,ITA,38,1083,133,426
Wimbledon,Grass,G,2018-07-02,105683,Milos Raonic,CAN,106281,Liam Broady,GBR,18,1855,273,144
Wimbledon,Grass,G,2018-07-02,104545,John Isner,USA,120424,Yannick Maden,GER,10,3155,126,460
Wimbledon,Grass,G,2018-07-02,105074,Ruben Bemelmans,BEL,105449,Steve Johnson,USA,117,496,33,1190
Wimbledon,Grass,G,2018-07-02,105379,Aljaz Bedene,SLO,111815,Cameron Norrie,GBR,67,780,90,627
Wimbledon,Grass,G,2018-07-02,105430,Radu Albot,MDA,105807,Pablo Carreno Busta,ESP,98,592,23,1705
Wimbledon,Grass,G,2018-07-02,126774,Stefanos Tsitsipas,GRE,106296,Gregoire Barrere,FRA,15,2095,163,322
Wimbledon,Grass,G,2018-07-02,111577,Jared Donaldson,USA,104291,Malek Jaziri,TUN,111,520,45,1014
Wimbledon,Grass,G,2018-07-02,105341,Thomas Fabbiano,ITA,106026,Yuki Bhambri,IND,101,573,137,420
Wimbledon,Grass,G,2018-07-02,104527,Stan Wawrinka,SUI,105777,Grigor Dimitrov,BUL,66,785,19,1835
Wimbledon,Grass,G,2018-07-02,104571,Marcos Baghdatis,CYP,106233,Dominic Thiem,AUT,124,460,8,4095
Wimbledon,Grass,G,2018-07-02,111575,Karen Khachanov,RUS,103970,David Ferrer,ESP,11,2835,125,460
Wimbledon,Grass,G,2018-07-02,103898,Julien Benneteau,FRA,105916,Marton Fucsovics,HUN,0,0,36,1122
Wimbledon,Grass,G,2018-07-02,126207,Frances Tiafoe,USA,104269,Fernando Verdasco,ESP,39,1080,28,1410
Wimbledon,Grass,G,2018-07-02,106378,Kyle Edmund,GBR,106109,Alex Bolt,AUS,14,2150,154,352
Wimbledon,Grass,G,2018-07-02,105614,Bradley Klahn,USA,105216,Yuichi Sugita,JPN,76,699,145,370
Wimbledon,Grass,G,2018-07-02,104547,Horacio Zeballos,ARG,105819,Guido Andreozzi,ARG,173,300,79,682
Wimbledon,Grass,G,2018-07-02,104925,Novak Djokovic,SRB,105815,Tennys Sandgren,USA,1,9045,61,814
Wimbledon,Grass,G,2018-07-02,106401,Nick Kyrgios,AUS,104797,Denis Istomin,UZB,35,1125,92,622
Wimbledon,Grass,G,2018-07-02,104898,Robin Haase,NED,105657,Marius Copil,ROU,50,965,60,823
Wimbledon,Grass,G,2018-07-02,106071,Bernard Tomic,AUS,128034,Hubert Hurkacz,POL,83,655,86,636
Wimbledon,Grass,G,2018-07-02,105453,Kei Nishikori,JPN,106328,Christian Harrison,USA,9,3590,241,200
Wimbledon,Grass,G,2018-07-02,106000,Damir Dzumhur,BIH,109739,Maximilian Marterer,GER,47,985,74,706
Wimbledon,Grass,G,2018-07-02,105208,Ernests Gulbis,LAT,126652,Jay Clarke,GBR,95,612,233,213
Wimbledon,Grass,G,2018-07-02,126203,Taylor Fritz,USA,132283,Lorenzo Sonego,ITA,49,974,107,532
Wimbledon,Grass,G,2018-07-02,100644,Alexander Zverev,GER,105902,James Duckworth,AUS,4,6385,234,206
Wimbledon,Grass,G,2018-07-02,105223,Juan Martin del Potro,ARG,105376,Peter Gojowczyk,GER,5,5300,59,855
Wimbledon,Grass,G,2018-07-02,103852,Feliciano Lopez,ESP,105643,Federico Delbonis,ARG,64,795,80,678
Wimbledon,Grass,G,2018-07-02,105332,Benoit Paire,FRA,105359,Jason Jung,TPE,52,935,121,470
Wimbledon,Grass,G,2018-07-02,133430,Denis Shapovalov,CAN,104871,Jeremy Chardy,FRA,27,1440,40,1050
Wimbledon,Grass,G,2018-07-02,126610,Matteo Berrettini,ITA,106058,Jack Sock,USA,54,932,106,540
Wimbledon,Grass,G,2018-07-02,104468,Gilles Simon,FRA,105932,Nikoloz Basilashvili,GEO,30,1370,21,1795
Wimbledon,Grass,G,2018-07-02,103565,Stephane Robert,FRA,105077,Albert Ramos,ESP,195,262,65,790
Wimbledon,Grass,G,2018-07-02,105051,Matthew Ebden,AUS,105676,David Goffin,BEL,46,1001,22,1785
Wimbledon,Grass,G,2018-07-02,106043,Diego Schwartzman,ARG,105806,Mirza Basic,BIH,17,1880,87,636
Wimbledon,Grass,G,2018-07-02,106210,Jiri Vesely,CZE,104252,Florian Mayer,GER,89,629,256,168
Wimbledon,Grass,G,2018-07-02,104620,Simone Bolelli,ITA,104655,Pablo Cuevas,URU,141,384,88,630
Wimbledon,Grass,G,2018-07-02,104926,Fabio Fognini,ITA,106121,Taro Daniel,JPN,13,2315,77,691
Wimbledon,Grass,G,2018-07-02,200282,Alex De Minaur,AUS,106065,Marco Cecchinato,ITA,31,1298,20,1819
Wimbledon,Grass,G,2018-07-02,105732,Pierre Hugues Herbert,FRA,104999,Mischa Zverev,GER,55,903,69,750
Wimbledon,Grass,G,2018-07-02,105062,Mikhail Kukushkin,KAZ,105577,Vasek Pospisil,CAN,53,935,70,716
Wimbledon,Grass,G,2018-07-02,104745,Rafael Nadal,ESP,104534,Dudi Sela,ISR,2,7480,236,205
Wimbledon,Grass,G,2018-07-02,103819,Roger Federer,SUI,105041,Lukas Lacko,SVK,3,6420,114,514
Wimbledon,Grass,G,2018-07-02,105526,Jan Lennard Struff,GER,103333,Ivo Karlovic,CRO,57,875,100,589
Wimbledon,Grass,G,2018-07-02,105173,Adrian Mannarino,FRA,105992,Ryan Harrison,USA,42,1045,62,810
Wimbledon,Grass,G,2018-07-02,106421,Daniil Medvedev,RUS,104198,Guillermo Garcia Lopez,ESP,16,1977,105,543
Wimbledon,Grass,G,2018-07-02,105023,Sam Querrey,USA,104660,Sergiy Stakhovsky,UKR,51,955,134,424
Wimbledon,Grass,G,2018-07-02,104792,Gael Monfils,FRA,103893,Paolo Lorenzi,ITA,29,1400,109,525
Wimbledon,Grass,G,2018-07-02,104259,Philipp Kohlschreiber,GER,104180,Gilles Muller,LUX,34,1125,138,413
Wimbledon,Grass,G,2018-07-02,104731,Kevin Anderson,RSA,104312,Andreas Seppi,ITA,6,4710,37,1106
Wimbledon,Grass,G,2018-07-02,105550,Guido Pella,ARG,105227,Marin Cilic,CRO,58,860,7,4250
Wimbledon,Grass,G,2018-07-02,111456,Mackenzie McDonald,USA,111797,Nicolas Jarry,CHI,78,688,43,1022
Wimbledon,Grass,G,2018-07-02,110602,Dennis Novak,AUT,106298,Lucas Pouille,FRA,140,387,32,1245
Wimbledon,Grass,G,2018-07-02,105683,Milos Raonic,CAN,105357,John Millman,AUS,18,1855,38,1083
Wimbledon,Grass,G,2018-07-02,104545,John Isner,USA,105074,Ruben Bemelmans,BEL,10,3155,117,496
Wimbledon,Grass,G,2018-07-02,105430,Radu Albot,MDA,105379,Aljaz Bedene,SLO,98,592,67,780
Wimbledon,Grass,G,2018-07-02,126774,Stefanos Tsitsipas,GRE,111577,Jared Donaldson,USA,15,2095,111,520
Wimbledon,Grass,G,2018-07-02,105341,Thomas Fabbiano,ITA,104527,Stan Wawrinka,SUI,101,573,66,785
Wimbledon,Grass,G,2018-07-02,111575,Karen Khachanov,RUS,104571,Marcos Baghdatis,CYP,11,2835,124,460
Wimbledon,Grass,G,2018-07-02,126207,Frances Tiafoe,USA,103898,Julien Benneteau,FRA,39,1080,0,0
Wimbledon,Grass,G,2018-07-02,106378,Kyle Edmund,GBR,105614,Bradley Klahn,USA,14,2150,76,699
Wimbledon,Grass,G,2018-07-02,104925,Novak Djokovic,SRB,104547,Horacio Zeballos,ARG,1,9045,173,300
Wimbledon,Grass,G,2018-07-02,106401,Nick Kyrgios,AUS,104898,Robin Haase,NED,35,1125,50,965
Wimbledon,Grass,G,2018-07-02,105453,Kei Nishikori,JPN,106071,Bernard Tomic,AUS,9,3590,83,655
Wimbledon,Grass,G,2018-07-02,105208,Ernests Gulbis,LAT,106000,Damir Dzumhur,BIH,95,612,47,985
Wimbledon,Grass,G,2018-07-02,100644,Alexander Zverev,GER,126203,Taylor Fritz,USA,4,6385,49,974
Wimbledon,Grass,G,2018-07-02,105223,Juan Martin del Potro,ARG,103852,Feliciano Lopez,ESP,5,5300,64,795
Wimbledon,Grass,G,2018-07-02,105332,Benoit Paire,FRA,133430,Denis Shapovalov,CAN,52,935,27,1440
Wimbledon,Grass,G,2018-07-02,104468,Gilles Simon,FRA,126610,Matteo Berrettini,ITA,30,1370,54,932
Wimbledon,Grass,G,2018-07-02,105051,Matthew Ebden,AUS,103565,Stephane Robert,FRA,46,1001,195,262
Wimbledon,Grass,G,2018-07-02,106210,Jiri Vesely,CZE,106043,Diego Schwartzman,ARG,89,629,17,1880
Wimbledon,Grass,G,2018-07-02,104926,Fabio Fognini,ITA,104620,Simone Bolelli,ITA,13,2315,141,384
Wimbledon,Grass,G,2018-07-02,200282,Alex De Minaur,AUS,105732,Pierre Hugues Herbert,FRA,31,1298,55,903
Wimbledon,Grass,G,2018-07-02,104745,Rafael Nadal,ESP,105062,Mikhail Kukushkin,KAZ,2,7480,53,935
Wimbledon,Grass,G,2018-07-02,103819,Roger Federer,SUI,105526,Jan Lennard Struff,GER,3,6420,57,875
Wimbledon,Grass,G,2018-07-02,105173,Adrian Mannarino,FRA,106421,Daniil Medvedev,RUS,42,1045,16,1977
Wimbledon,Grass,G,2018-07-02,104792,Gael Monfils,FRA,105023,Sam Querrey,USA,29,1400,51,955
