tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state,winner_rank,winner_points,loser_rank,loser_points
Australian Open,Hard,G,2020-01-20,105554,Daniel Evans,GBR,111456,Mackenzie McDonald,USA,32,1589,193,335
Australian Open,Hard,G,2020-01-20,106415,Yoshihito Nishioka,JPN,111513,Laslo Djere,SRB,56,1062,57,1058
Australian Open,Hard,G,2020-01-20,105147,Tatsuma Ito,JPN,105432,Prajnesh Gunneswaran,IND,186,342,129,506
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,105526,Jan Lennard Struff,GER,1,12030,36,1450
Australian Open,Hard,G,2020-01-20,104745,Rafael Nadal,ESP,105643,Federico Delbonis,ARG,2,9850,82,825
Australian Open,Hard,G,2020-01-20,105807,Pablo Carreno Busta,ESP,105376,Peter Gojowczyk,GER,16,2535,145,454
Australian Open,Hard,G,2020-01-20,106401,Nick Kyrgios,AUS,104468,Gilles Simon,FRA,45,1170,63,1005
Australian Open,Hard,G,2020-01-20,111575,Karen Khachanov,RUS,144707,Mikael Ymer,SWE,20,2245,94,763
Australian Open,Hard,G,2020-01-20,104792,Gael Monfils,FRA,103333,Ivo Karlovic,CRO,11,2860,147,444
Australian Open,Hard,G,2020-01-20,105208,Ernests Gulbis,LAT,105379,Aljaz Bedene,SLO,181,351,58,1045
Australian Open,Hard,G,2020-01-20,126203,Taylor Fritz,USA,104731,Kevin Anderson,RSA,29,1670,81,825
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,106109,Alex Bolt,AUS,3,9125,171,380
Australian Open,Hard,G,2020-01-20,106421,Daniil Medvedev,RUS,124079,Pedro Martinez,ESP,4,8470,85,800
Australian Open,Hard,G,2020-01-20,200615,Alexei Popyrin,AUS,144719,Jaume Munar,ESP,113,623,110,646
Australian Open,Hard,G,2020-01-20,104545,John Isner,USA,126214,Alejandro Tabilo,CHI,25,1850,169,382
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,104312,Andreas Seppi,ITA,18,2320,106,689
Australian Open,Hard,G,2020-01-20,105676,David Goffin,BEL,105732,Pierre Hugues Herbert,FRA,15,2555,83,812
Australian Open,Hard,G,2020-01-20,126094,Andrey Rublev,RUS,105216,Yuichi Sugita,JPN,8,4119,102,713
Australian Open,Hard,G,2020-01-20,104269,Fernando Verdasco,ESP,105932,Nikoloz Basilashvili,GEO,65,975,40,1395
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,106078,Egor Gerasimov,BLR,7,5525,78,834
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,126610,Matteo Berrettini,ITA,49,1081,10,3075
Australian Open,Hard,G,2020-01-20,105023,Sam Querrey,USA,105575,Ricardas Berankis,LTU,53,1065,69,889
Australian Open,Hard,G,2020-01-20,105550,Guido Pella,ARG,106296,Gregoire Barrere,FRA,43,1310,109,647
Australian Open,Hard,G,2020-01-20,104926,Fabio Fognini,ITA,111442,Jordan Thompson,AUS,17,2400,51,1068
Australian Open,Hard,G,2020-01-20,105916,Marton Fucsovics,HUN,206173,Jannik Sinner,ITA,55,1062,37,1444
Australian Open,Hard,G,2020-01-20,126205,Tommy Paul,USA,105777,Grigor Dimitrov,BUL,54,1065,19,2260
Australian Open,Hard,G,2020-01-20,105357,John Millman,AUS,128034,Hubert Hurkacz,POL,38,1421,34,1518
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB,5,6630,31,1628
Australian Open,Hard,G,2020-01-20,126774,Stefanos Tsitsipas,GRE,104259,Philipp Kohlschreiber,GER,6,5925,98,729
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,106426,Christian Garin,CHI,14,2580,22,2170
Australian Open,Hard,G,2020-01-20,105227,Marin Cilic,CRO,105332,Benoit Paire,FRA,42,1325,28,1738
Australian Open,Hard,G,2020-01-20,105138,Roberto Bautista Agut,ESP,111581,Michael Mmoh,USA,13,2710,174,368
Australian Open,Hard,G,2020-01-20,106043,Diego Schwartzman,ARG,200221,Alejandro Davidovich Fokina,ESP,9,3455,52,1066
Australian Open,Hard,G,2020-01-20,105583,Dusan Lajovic,SRB,117360,Marc Polmans,AUS,26,1785,124,539
Australian Open,Hard,G,2020-01-20,106415,Yoshihito Nishioka,JPN,105554,Daniel Evans,GBR,56,1062,32,1589
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,105147,Tatsuma Ito,JPN,1,12030,186,342
Australian Open,Hard,G,2020-01-20,104745,Rafael Nadal,ESP,105807,Pablo Carreno Busta,ESP,2,9850,16,2535
Australian Open,Hard,G,2020-01-20,106401,Nick Kyrgios,AUS,111575,Karen Khachanov,RUS,45,1170,20,2245
Australian Open,Hard,G,2020-01-20,104792,Gael Monfils,FRA,105208,Ernests Gulbis,LAT,11,2860,181,351
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,126203,Taylor Fritz,USA,3,9125,29,1670
Australian Open,Hard,G,2020-01-20,106421,Daniil Medvedev,RUS,200615,Alexei Popyrin,AUS,4,8470,113,623
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,104545,John Isner,USA,18,2320,25,1850
Australian Open,Hard,G,2020-01-20,126094,Andrey Rublev,RUS,105676,David Goffin,BEL,8,4119,15,2555
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,104269,Fernando Verdasco,ESP,7,5525,65,975
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,105023,Sam Querrey,USA,49,1081,53,1065
Australian Open,Hard,G,2020-01-20,104926,Fabio Fognini,ITA,105550,Guido Pella,ARG,17,2400,43,1310
Australian Open,Hard,G,2020-01-20,105916,Marton Fucsovics,HUN,126205,Tommy Paul,USA,55,1062,54,1065
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105357,John Millman,AUS,5,6630,38,1421
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,126774,Stefanos Tsitsipas,GRE,14,2580,6,5925
Australian Open,Hard,G,2020-01-20,105227,Marin Cilic,CRO,105138,Roberto Bautista Agut,ESP,42,1325,13,2710
Australian Open,Hard,G,2020-01-20,106043,Diego Schwartzman,ARG,105583,Dusan Lajovic,SRB,9,3455,26,1785
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,106415,Yoshihito Nishioka,JPN,1,12030,56,1062
Australian Open,Hard,G,2020-01-20,104745,Rafael Nadal,ESP,106401,Nick Kyrgios,AUS,2,9850,45,1170
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,104792,Gael Monfils,FRA,3,9125,11,2860
Australian Open,Hard,G,2020-01-20,104527,Stan Wawrinka,SUI,106421,Daniil Medvedev,RUS,18,2320,4,8470
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,126094,Andrey Rublev,RUS,7,5525,8,4119
Australian Open,Hard,G,2020-01-20,105815,Tennys Sandgren,USA,104926,Fabio Fognini,ITA,49,1081,17,2400
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105916,Marton Fucsovics,HUN,5,6630,55,1062
Australian Open,Hard,G,2020-01-20,105683,Milos Raonic,CAN,105227,Marin Cilic,CRO,14,2580,42,1325
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,106043,Diego Schwartzman,ARG,1,12030,9,3455
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,104745,Rafael Nadal,ESP,3,9125,2,9850
Australian Open,Hard,G,2020-01-20,100644,Alexander Zverev,GER,104527,Stan Wawrinka,SUI,7,5525,18,2320
Australian Open,Hard,G,2020-01-20,103819,Roger Federer,SUI,105815,Tennys Sandgren,USA,5,6630,49,1081
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,105683,Milos Raonic,CAN,1,12030,14,2580
Australian Open,Hard,G,2020-01-20,106233,Dominic Thiem,AUT,100644,Alexander Zverev,GER,3,9125,7,5525
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,103819,Roger Federer,SUI,1,12030,5,6630
Australian Open,Hard,G,2020-01-20,104925,Novak Djokovic,SRB,106233,Dominic Thiem,AUT,1,12030,3,9125
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,106043,Diego Schwartzman,ARG,22,2170,9,3455
Cordoba,Clay,A,2020-02-03,106043,Diego Schwartzman,ARG,111513,Laslo Djere,SRB,9,3455,57,1058
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,105413,Andrej Martin,SVK,22,2170,101,724
Cordoba,Clay,A,2020-02-03,106043,Diego Schwartzman,ARG,105077,Albert Ramos,ESP,9,3455,46,1165
Cordoba,Clay,A,2020-02-03,111513,Laslo Djere,SRB,106228,Juan Ignacio Londero,ARG,57,1058,79,832
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,104655,Pablo Cuevas,URU,22,2170,67,917
Cordoba,Clay,A,2020-02-03,105413,Andrej Martin,SVK,144895,Corentin Moutet,FRA,101,724,77,838
Cordoba,Clay,A,2020-02-03,106043,Diego Schwartzman,ARG,144719,Jaume Munar,ESP,9,3455,110,646
Cordoba,Clay,A,2020-02-03,105077,Albert Ramos,ESP,104665,Pablo Andujar,ESP,46,1165,60,1024
Cordoba,Clay,A,2020-02-03,111513,Laslo Djere,SRB,124079,Pedro Martinez,ESP,57,1058,85,800
Cordoba,Clay,A,2020-02-03,106228,Juan Ignacio Londero,ARG,106398,Pedro Cachin,ARG,79,832,368,111
Cordoba,Clay,A,2020-02-03,104655,Pablo Cuevas,URU,126149,Gianluca Mager,ITA,67,917,100,725
Cordoba,Clay,A,2020-02-03,106426,Christian Garin,CHI,105226,Attila Balazs,HUN,22,2170,92,774
Cordoba,Clay,A,2020-02-03,105413,Andrej Martin,SVK,126535,Carlos Taberner,ESP,101,724,143,457
Cordoba,Clay,A,2020-02-03,144895,Corentin Moutet,FRA,105550,Guido Pella,ARG,77,838,43,1310
Cordoba,Clay,A,2020-02-03,144719,Jaume Munar,ESP,104919,Leonardo Mayer,ARG,110,646,135,482
Cordoba,Clay,A,2020-02-03,104665,Pablo Andujar,ESP,106110,Filip Horansky,SVK,60,1024,185,345
Cordoba,Clay,A,2020-02-03,105077,Albert Ramos,ESP,105487,Facundo Bagnis,ARG,46,1165,125,531
Cordoba,Clay,A,2020-02-03,124079,Pedro Martinez,ESP,105943,Federico Gaio,ITA,85,800,137,474
Cordoba,Clay,A,2020-02-03,106398,Pedro Cachin,ARG,106198,Hugo Dellien,BOL,368,111,111,638
Cordoba,Clay,A,2020-02-03,106228,Juan Ignacio Londero,ARG,106065,Marco Cecchinato,ITA,79,832,80,828
Cordoba,Clay,A,2020-02-03,104655,Pablo Cuevas,URU,105643,Federico Delbonis,ARG,67,917,82,825
Cordoba,Clay,A,2020-02-03,126149,Gianluca Mager,ITA,126663,Juan Pablo Ficovich,ARG,100,725,206,304
Cordoba,Clay,A,2020-02-03,105226,Attila Balazs,HUN,132283,Lorenzo Sonego,ITA,92,774,33,1568
Cordoba,Clay,A,2020-02-03,126535,Carlos Taberner,ESP,104269,Fernando Verdasco,ESP,143,457,65,975
Cordoba,Clay,A,2020-02-03,105413,Andrej Martin,SVK,105948,Federico Coria,ARG,101,724,91,775
Cordoba,Clay,A,2020-02-03,144895,Corentin Moutet,FRA,106329,Thiago Monteiro,BRA,77,838,84,804
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105577,Vasek Pospisil,CAN,11,2860,61,1006
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105936,Filip Krajinovic,SRB,11,2860,31,1628
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,105676,David Goffin,BEL,61,1006,15,2555
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105613,Norbert Gombos,SVK,11,2860,88,789
Montpellier,Hard,A,2020-02-03,105936,Filip Krajinovic,SRB,106296,Gregoire Barrere,FRA,31,1628,109,647
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,104755,Richard Gasquet,FRA,61,1006,47,1145
Montpellier,Hard,A,2020-02-03,105676,David Goffin,BEL,105732,Pierre Hugues Herbert,FRA,15,2555,83,812
Montpellier,Hard,A,2020-02-03,104792,Gael Monfils,FRA,105173,Adrian Mannarino,FRA,11,2860,35,1516
Montpellier,Hard,A,2020-02-03,105613,Norbert Gombos,SVK,200325,Emil Ruusuvuori,FIN,88,789,86,796
Montpellier,Hard,A,2020-02-03,106296,Gregoire Barrere,FRA,105777,Grigor Dimitrov,BUL,109,647,19,2260
Montpellier,Hard,A,2020-02-03,105936,Filip Krajinovic,SRB,144707,Mikael Ymer,SWE,31,1628,94,763
Montpellier,Hard,A,2020-02-03,104755,Richard Gasquet,FRA,103852,Feliciano Lopez,ESP,47,1145,64,998
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,133430,Denis Shapovalov,CAN,61,1006,12,2830
Montpellier,Hard,A,2020-02-03,105732,Pierre Hugues Herbert,FRA,200000,Felix Auger Aliassime,CAN,83,812,21,2216
Montpellier,Hard,A,2020-02-03,105676,David Goffin,BEL,122330,Alexander Bublik,KAZ,15,2555,50,1070
Montpellier,Hard,A,2020-02-03,105173,Adrian Mannarino,FRA,200615,Alexei Popyrin,AUS,35,1516,113,623
Montpellier,Hard,A,2020-02-03,200325,Emil Ruusuvuori,FIN,110602,Dennis Novak,AUT,86,796,96,737
Montpellier,Hard,A,2020-02-03,105613,Norbert Gombos,SVK,105807,Pablo Carreno Busta,ESP,88,789,16,2535
Montpellier,Hard,A,2020-02-03,106296,Gregoire Barrere,FRA,105311,Joao Sousa,POR,109,647,90,776
Montpellier,Hard,A,2020-02-03,144707,Mikael Ymer,SWE,206173,Jannik Sinner,ITA,94,763,37,1444
Montpellier,Hard,A,2020-02-03,105936,Filip Krajinovic,SRB,111505,Enzo Couacaud,FRA,31,1628,211,287
Montpellier,Hard,A,2020-02-03,103852,Feliciano Lopez,ESP,200005,Ugo Humbert,FRA,64,998,30,1646
Montpellier,Hard,A,2020-02-03,104755,Richard Gasquet,FRA,104468,Gilles Simon,FRA,47,1145,63,1005
Montpellier,Hard,A,2020-02-03,105577,Vasek Pospisil,CAN,105379,Aljaz Bedene,SLO,61,1006,58,1045
Montpellier,Hard,A,2020-02-03,200000,Felix Auger Aliassime,CAN,106000,Damir Dzumhur,BIH,21,2216,119,562
Montpellier,Hard,A,2020-02-03,105732,Pierre Hugues Herbert,FRA,104660,Sergiy Stakhovsky,UKR,83,812,202,322
Montpellier,Hard,A,2020-02-03,122330,Alexander Bublik,KAZ,105967,Henri Laaksonen,SUI,50,1070,134,485
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,106078,Egor Gerasimov,BLR,68,913,78,834
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,105902,James Duckworth,AUS,78,834,103,701
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,105575,Ricardas Berankis,LTU,68,913,69,889
Pune,Hard,A,2020-02-03,105902,James Duckworth,AUS,105406,Roberto Marcora,ITA,103,701,180,352
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,126952,Soon Woo Kwon,KOR,78,834,95,752
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,125802,Ilya Ivashka,BLR,68,913,108,674
Pune,Hard,A,2020-02-03,105575,Ricardas Berankis,LTU,105216,Yuichi Sugita,JPN,69,889,102,713
Pune,Hard,A,2020-02-03,105406,Roberto Marcora,ITA,105332,Benoit Paire,FRA,180,352,28,1738
Pune,Hard,A,2020-02-03,105902,James Duckworth,AUS,106121,Taro Daniel,JPN,103,701,117,581
Pune,Hard,A,2020-02-03,126952,Soon Woo Kwon,KOR,105432,Prajnesh Gunneswaran,IND,95,752,129,506
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,110748,Nikola Milojevic,SRB,78,834,138,472
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,106099,Salvatore Caruso,ITA,68,913,76,843
Pune,Hard,A,2020-02-03,125802,Ilya Ivashka,BLR,105882,Stefano Travaglia,ITA,108,674,74,869
Pune,Hard,A,2020-02-03,105216,Yuichi Sugita,JPN,104678,Viktor Troicki,SRB,102,713,201,323
Pune,Hard,A,2020-02-03,105575,Ricardas Berankis,LTU,105649,Cedrik Marcel Stebe,GER,69,889,126,529
Pune,Hard,A,2020-02-03,105406,Roberto Marcora,ITA,104586,Lukas Rosol,CZE,180,352,199,327
Pune,Hard,A,2020-02-03,106121,Taro Daniel,JPN,124154,Sasi Kumar Mukund,IND,117,581,300,157
Pune,Hard,A,2020-02-03,105902,James Duckworth,AUS,105376,Peter Gojowczyk,GER,103,701,145,454
Pune,Hard,A,2020-02-03,105432,Prajnesh Gunneswaran,IND,120424,Yannick Maden,GER,129,506,173,378
Pune,Hard,A,2020-02-03,110748,Nikola Milojevic,SRB,126156,Antoine Hoang,FRA,138,472,121,550
Pune,Hard,A,2020-02-03,106078,Egor Gerasimov,BLR,103893,Paolo Lorenzi,ITA,78,834,146,450
Pune,Hard,A,2020-02-03,106099,Salvatore Caruso,ITA,106368,Ramkumar Ramanathan,IND,76,843,190,340
Pune,Hard,A,2020-02-03,106210,Jiri Vesely,CZE,111459,Arjun Kadhe,IND,68,913,662,34
Pune,Hard,A,2020-02-03,125802,Ilya Ivashka,BLR,105539,Evgeny Donskoy,RUS,108,674,123,540
Pune,Hard,A,2020-02-03,105216,Yuichi Sugita,JPN,105341,Thomas Fabbiano,ITA,102,713,172,379
Pune,Hard,A,2020-02-03,104678,Viktor Troicki,SRB,111576,Sumit Nagal,IND,201,323,136,475
Pune,Hard,A,2020-02-03,105649,Cedrik Marcel Stebe,GER,103333,Ivo Karlovic,CRO,126,529,147,444
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,105155,Pedro Sousa,POR,27,1739,105,691
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,106043,Diego Schwartzman,ARG,105,691,9,3455
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,106228,Juan Ignacio Londero,ARG,27,1739,79,832
Buenos Aires,Clay,A,2020-02-10,106043,Diego Schwartzman,ARG,104655,Pablo Cuevas,URU,9,3455,67,917
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,106329,Thiago Monteiro,BRA,105,691,84,804
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,105583,Dusan Lajovic,SRB,27,1739,26,1785
Buenos Aires,Clay,A,2020-02-10,106228,Juan Ignacio Londero,ARG,105550,Guido Pella,ARG,79,832,43,1310
Buenos Aires,Clay,A,2020-02-10,106043,Diego Schwartzman,ARG,105643,Federico Delbonis,ARG,9,3455,82,825
Buenos Aires,Clay,A,2020-02-10,104655,Pablo Cuevas,URU,105077,Albert Ramos,ESP,67,917,46,1165
Buenos Aires,Clay,A,2020-02-10,106329,Thiago Monteiro,BRA,106432,Borna Coric,CRO,84,804,24,1855
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,106075,Jozef Kovalik,SVK,105,691,131,498
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,106148,Roberto Carballes Baena,ESP,27,1739,97,731
Buenos Aires,Clay,A,2020-02-10,105583,Dusan Lajovic,SRB,124079,Pedro Martinez,ESP,26,1785,85,800
Buenos Aires,Clay,A,2020-02-10,106228,Juan Ignacio Londero,ARG,111513,Laslo Djere,SRB,79,832,57,1058
Buenos Aires,Clay,A,2020-02-10,105550,Guido Pella,ARG,105487,Facundo Bagnis,ARG,43,1310,125,531
Buenos Aires,Clay,A,2020-02-10,105643,Federico Delbonis,ARG,106198,Hugo Dellien,BOL,82,825,111,638
Buenos Aires,Clay,A,2020-02-10,104655,Pablo Cuevas,URU,132283,Lorenzo Sonego,ITA,67,917,33,1568
Buenos Aires,Clay,A,2020-02-10,105077,Albert Ramos,ESP,104919,Leonardo Mayer,ARG,46,1165,135,482
Buenos Aires,Clay,A,2020-02-10,106329,Thiago Monteiro,BRA,144719,Jaume Munar,ESP,84,804,110,646
Buenos Aires,Clay,A,2020-02-10,106075,Jozef Kovalik,SVK,144895,Corentin Moutet,FRA,131,498,77,838
Buenos Aires,Clay,A,2020-02-10,105155,Pedro Sousa,POR,207680,Facundo Diaz Acosta,ARG,105,691,403,98
Buenos Aires,Clay,A,2020-02-10,134770,Casper Ruud,NOR,104665,Pablo Andujar,ESP,27,1739,60,1024
Buenos Aires,Clay,A,2020-02-10,106148,Roberto Carballes Baena,ESP,106065,Marco Cecchinato,ITA,97,731,80,828
Buenos Aires,Clay,A,2020-02-10,124079,Pedro Martinez,ESP,106249,Joao Domingues,POR,85,800,176,364
Buenos Aires,Clay,A,2020-02-10,111513,Laslo Djere,SRB,202103,Francisco Cerundolo,ARG,57,1058,139,471
Buenos Aires,Clay,A,2020-02-10,106228,Juan Ignacio Londero,ARG,106110,Filip Horansky,SVK,79,832,185,345
Buenos Aires,Clay,A,2020-02-10,105487,Facundo Bagnis,ARG,105413,Andrej Martin,SVK,125,531,101,724
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,104312,Andreas Seppi,ITA,48,1085,106,689
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,105359,Jason Jung,TPE,106,689,132,490
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,200175,Miomir Kecmanovic,SRB,48,1085,44,1308
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,111442,Jordan Thompson,AUS,106,689,51,1068
New York,Hard,A,2020-02-10,105359,Jason Jung,TPE,124187,Reilly Opelka,USA,132,490,39,1402
New York,Hard,A,2020-02-10,200175,Miomir Kecmanovic,SRB,200005,Ugo Humbert,FRA,44,1308,30,1646
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,126952,Soon Woo Kwon,KOR,48,1085,95,752
New York,Hard,A,2020-02-10,111442,Jordan Thompson,AUS,104545,John Isner,USA,51,1068,25,1850
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,105449,Steve Johnson,USA,106,689,72,870
New York,Hard,A,2020-02-10,124187,Reilly Opelka,USA,106415,Yoshihito Nishioka,JPN,39,1402,56,1062
New York,Hard,A,2020-02-10,105359,Jason Jung,TPE,111815,Cameron Norrie,GBR,132,490,71,877
New York,Hard,A,2020-02-10,200175,Miomir Kecmanovic,SRB,103893,Paolo Lorenzi,ITA,44,1308,146,450
New York,Hard,A,2020-02-10,200005,Ugo Humbert,FRA,106218,Marcos Giron,USA,30,1646,73,869
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,136440,Dominik Koepfer,GER,48,1085,66,921
New York,Hard,A,2020-02-10,126952,Soon Woo Kwon,KOR,105683,Milos Raonic,CAN,95,752,14,2580
New York,Hard,A,2020-02-10,111442,Jordan Thompson,AUS,103333,Ivo Karlovic,CRO,51,1068,147,444
New York,Hard,A,2020-02-10,104312,Andreas Seppi,ITA,106000,Damir Dzumhur,BIH,106,689,119,562
New York,Hard,A,2020-02-10,105449,Steve Johnson,USA,105815,Tennys Sandgren,USA,72,870,49,1081
New York,Hard,A,2020-02-10,106415,Yoshihito Nishioka,JPN,105967,Henri Laaksonen,SUI,56,1062,134,485
New York,Hard,A,2020-02-10,105359,Jason Jung,TPE,104731,Kevin Anderson,RSA,132,490,81,825
New York,Hard,A,2020-02-10,111815,Cameron Norrie,GBR,208108,Brian Shi,USA,71,877,0,0
New York,Hard,A,2020-02-10,200175,Miomir Kecmanovic,SRB,126205,Tommy Paul,USA,44,1308,54,1065
New York,Hard,A,2020-02-10,103893,Paolo Lorenzi,ITA,105905,Danilo Petrovic,SRB,146,450,142,458
New York,Hard,A,2020-02-10,106218,Marcos Giron,USA,106058,Jack Sock,USA,73,869,253,217
New York,Hard,A,2020-02-10,106378,Kyle Edmund,GBR,106034,Yasutaka Uchiyama,JPN,48,1085,104,696
New York,Hard,A,2020-02-10,136440,Dominik Koepfer,GER,111790,Brayden Schnur,CAN,66,921,208,301
New York,Hard,A,2020-02-10,126952,Soon Woo Kwon,KOR,104424,Go Soeda,JPN,95,752,133,490
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,200000,Felix Auger Aliassime,CAN,11,2860,21,2216
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,105936,Filip Krajinovic,SRB,11,2860,31,1628
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105807,Pablo Carreno Busta,ESP,21,2216,16,2535
Rotterdam,Hard,A,2020-02-10,105936,Filip Krajinovic,SRB,126094,Andrey Rublev,RUS,31,1628,8,4119
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,105554,Daniel Evans,GBR,11,2860,32,1589
Rotterdam,Hard,A,2020-02-10,105807,Pablo Carreno Busta,ESP,206173,Jannik Sinner,ITA,16,2535,37,1444
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105379,Aljaz Bedene,SLO,21,2216,58,1045
Rotterdam,Hard,A,2020-02-10,105936,Filip Krajinovic,SRB,105577,Vasek Pospisil,CAN,31,1628,61,1006
Rotterdam,Hard,A,2020-02-10,126094,Andrey Rublev,RUS,122330,Alexander Bublik,KAZ,8,4119,50,1070
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,104468,Gilles Simon,FRA,11,2860,63,1005
Rotterdam,Hard,A,2020-02-10,105554,Daniel Evans,GBR,111575,Karen Khachanov,RUS,32,1589,20,2245
Rotterdam,Hard,A,2020-02-10,105807,Pablo Carreno Busta,ESP,105138,Roberto Bautista Agut,ESP,16,2535,13,2710
Rotterdam,Hard,A,2020-02-10,206173,Jannik Sinner,ITA,105676,David Goffin,BEL,37,1444,15,2555
Rotterdam,Hard,A,2020-02-10,200000,Felix Auger Aliassime,CAN,105777,Grigor Dimitrov,BUL,21,2216,19,2260
Rotterdam,Hard,A,2020-02-10,105379,Aljaz Bedene,SLO,126774,Stefanos Tsitsipas,GRE,58,1045,6,5925
Rotterdam,Hard,A,2020-02-10,105577,Vasek Pospisil,CAN,106421,Daniil Medvedev,RUS,61,1006,4,8470
Rotterdam,Hard,A,2020-02-10,105936,Filip Krajinovic,SRB,134868,Tallon Griekspoor,NED,31,1628,153,423
Rotterdam,Hard,A,2020-02-10,122330,Alexander Bublik,KAZ,106296,Gregoire Barrere,FRA,50,1070,109,647
Rotterdam,Hard,A,2020-02-10,126094,Andrey Rublev,RUS,105932,Nikoloz Basilashvili,GEO,8,4119,40,1395
Rotterdam,Hard,A,2020-02-10,104792,Gael Monfils,FRA,105311,Joao Sousa,POR,11,2860,90,776
Rotterdam,Hard,A,2020-02-10,104468,Gilles Simon,FRA,105062,Mikhail Kukushkin,KAZ,63,1005,89,776
Rotterdam,Hard,A,2020-02-10,105554,Daniel Evans,GBR,104259,Philipp Kohlschreiber,GER,32,1589,98,729
Rotterdam,Hard,A,2020-02-10,111575,Karen Khachanov,RUS,104926,Fabio Fognini,ITA,20,2245,17,2400
Rotterdam,Hard,A,2020-02-10,105138,Roberto Bautista Agut,ESP,105916,Marton Fucsovics,HUN,13,2710,55,1062
Rotterdam,Hard,A,2020-02-10,105807,Pablo Carreno Busta,ESP,105173,Adrian Mannarino,FRA,16,2535,35,1516
Rotterdam,Hard,A,2020-02-10,206173,Jannik Sinner,ITA,105430,Radu Albot,MDA,37,1444,93,772
Rotterdam,Hard,A,2020-02-10,105676,David Goffin,BEL,104898,Robin Haase,NED,15,2555,197,330
Rotterdam,Hard,A,2020-02-10,105777,Grigor Dimitrov,BUL,133430,Denis Shapovalov,CAN,19,2260,12,2830
