tourney_name,surface,tourney_level,date,winner_id,winner_name,winner_state,loser_id,loser_name,loser_state
Miami Masters,Hard,M,2019-03-18,106432,Borna Coric,CRO,106401,Nick Kyrgios,AUS
Miami Masters,Hard,M,2019-03-18,104731,Kevin Anderson,RSA,111442,Jordan Thompson,AUS
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,106421,Daniil Medvedev,RUS
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,126774,Stefanos Tsitsipas,GRE
Miami Masters,Hard,M,2019-03-18,126207,Frances Tiafoe,USA,105676,David Goffin,BEL
Miami Masters,Hard,M,2019-03-18,104925,Novak Djokovic,SRB,105643,Federico Delbonis,ARG
Miami Masters,Hard,M,2019-03-18,105138,Roberto Bautista Agut,ESP,104926,Fabio Fognini,ITA
Miami Masters,Hard,M,2019-03-18,106378,Kyle Edmund,GBR,105683,Milos Raonic,CAN
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,105077,Albert Ramos,ESP
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,128034,Hubert Hurkacz,POL
Miami Masters,Hard,M,2019-03-18,105932,Nikoloz Basilashvili,GEO,104898,Robin Haase,NED
Miami Masters,Hard,M,2019-03-18,106432,Borna Coric,CRO,104871,Jeremy Chardy,FRA
Miami Masters,Hard,M,2019-03-18,106401,Nick Kyrgios,AUS,105583,Dusan Lajovic,SRB
Miami Masters,Hard,M,2019-03-18,104731,Kevin Anderson,RSA,105311,Joao Sousa,POR
Miami Masters,Hard,M,2019-03-18,111442,Jordan Thompson,AUS,105777,Grigor Dimitrov,BUL
Miami Masters,Hard,M,2019-03-18,106421,Daniil Medvedev,RUS,124187,Reilly Opelka,USA
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB
Miami Masters,Hard,M,2019-03-18,126774,Stefanos Tsitsipas,GRE,104919,Leonardo Mayer,ARG
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,126094,Andrey Rublev,RUS
Miami Masters,Hard,M,2019-03-18,105676,David Goffin,BEL,106065,Marco Cecchinato,ITA
Miami Masters,Hard,M,2019-03-18,126207,Frances Tiafoe,USA,103970,David Ferrer,ESP
Miami Masters,Hard,M,2019-03-18,104925,Novak Djokovic,SRB,106071,Bernard Tomic,AUS
Miami Masters,Hard,M,2019-03-18,105643,Federico Delbonis,ARG,105357,John Millman,AUS
Miami Masters,Hard,M,2019-03-18,105138,Roberto Bautista Agut,ESP,104386,Janko Tipsarevic,SRB
Miami Masters,Hard,M,2019-03-18,104926,Fabio Fognini,ITA,105819,Guido Andreozzi,ARG
Miami Masters,Hard,M,2019-03-18,105683,Milos Raonic,CAN,109739,Maximilian Marterer,GER
Miami Masters,Hard,M,2019-03-18,106378,Kyle Edmund,GBR,125802,Ilya Ivashka,BLR
Miami Masters,Hard,M,2019-03-18,105077,Albert Ramos,ESP,106298,Lucas Pouille,FRA
Miami Masters,Hard,M,2019-03-18,104545,John Isner,USA,132283,Lorenzo Sonego,ITA
Miami Masters,Hard,M,2019-03-18,128034,Hubert Hurkacz,POL,106233,Dominic Thiem,AUT
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,105916,Marton Fucsovics,HUN
Miami Masters,Hard,M,2019-03-18,105932,Nikoloz Basilashvili,GEO,104999,Mischa Zverev,GER
Miami Masters,Hard,M,2019-03-18,104898,Robin Haase,NED,144750,Lloyd Harris,RSA
Miami Masters,Hard,M,2019-03-18,106432,Borna Coric,CRO,106148,Roberto Carballes Baena,ESP
Miami Masters,Hard,M,2019-03-18,104871,Jeremy Chardy,FRA,104468,Gilles Simon,FRA
Miami Masters,Hard,M,2019-03-18,106401,Nick Kyrgios,AUS,122330,Alexander Bublik,KAZ
Miami Masters,Hard,M,2019-03-18,105583,Dusan Lajovic,SRB,105453,Kei Nishikori,JPN
Miami Masters,Hard,M,2019-03-18,104731,Kevin Anderson,RSA,144719,Jaume Munar,ESP
Miami Masters,Hard,M,2019-03-18,105311,Joao Sousa,POR,105449,Steve Johnson,USA
Miami Masters,Hard,M,2019-03-18,105777,Grigor Dimitrov,BUL,103852,Feliciano Lopez,ESP
Miami Masters,Hard,M,2019-03-18,111442,Jordan Thompson,AUS,111575,Karen Khachanov,RUS
Miami Masters,Hard,M,2019-03-18,106421,Daniil Medvedev,RUS,105173,Adrian Mannarino,FRA
Miami Masters,Hard,M,2019-03-18,124187,Reilly Opelka,USA,106043,Diego Schwartzman,ARG
Miami Masters,Hard,M,2019-03-18,105936,Filip Krajinovic,SRB,104527,Stan Wawrinka,SUI
Miami Masters,Hard,M,2019-03-18,103819,Roger Federer,SUI,105430,Radu Albot,MDA
Miami Masters,Hard,M,2019-03-18,126774,Stefanos Tsitsipas,GRE,111456,Mackenzie McDonald,USA
Miami Masters,Hard,M,2019-03-18,104919,Leonardo Mayer,ARG,105550,Guido Pella,ARG
Miami Masters,Hard,M,2019-03-18,133430,Denis Shapovalov,CAN,105554,Daniel Evans,GBR
Miami Masters,Hard,M,2019-03-18,126094,Andrey Rublev,RUS,105227,Marin Cilic,CRO
Miami Masters,Hard,M,2019-03-18,106065,Marco Cecchinato,ITA,106000,Damir Dzumhur,BIH
Miami Masters,Hard,M,2019-03-18,105676,David Goffin,BEL,104665,Pablo Andujar,ESP
Miami Masters,Hard,M,2019-03-18,126207,Frances Tiafoe,USA,200175,Miomir Kecmanovic,SRB
Miami Masters,Hard,M,2019-03-18,103970,David Ferrer,ESP,100644,Alexander Zverev,GER
Miami Masters,Hard,M,2019-03-18,106071,Bernard Tomic,AUS,106329,Thiago Monteiro,BRA
Miami Masters,Hard,M,2019-03-18,105643,Federico Delbonis,ARG,105376,Peter Gojowczyk,GER
Miami Masters,Hard,M,2019-03-18,104386,Janko Tipsarevic,SRB,105614,Bradley Klahn,USA
Miami Masters,Hard,M,2019-03-18,105819,Guido Andreozzi,ARG,105062,Mikhail Kukushkin,KAZ
Miami Masters,Hard,M,2019-03-18,109739,Maximilian Marterer,GER,126203,Taylor Fritz,USA
Miami Masters,Hard,M,2019-03-18,125802,Ilya Ivashka,BLR,105341,Thomas Fabbiano,ITA
Miami Masters,Hard,M,2019-03-18,105077,Albert Ramos,ESP,105657,Marius Copil,ROU
Miami Masters,Hard,M,2019-03-18,132283,Lorenzo Sonego,ITA,105373,Martin Klizan,SVK
Miami Masters,Hard,M,2019-03-18,128034,Hubert Hurkacz,POL,126610,Matteo Berrettini,ITA
Miami Masters,Hard,M,2019-03-18,200000,Felix Auger Aliassime,CAN,134770,Casper Ruud,NOR
Miami Masters,Hard,M,2019-03-18,104999,Mischa Zverev,GER,200095,Nicola Kuhn,ESP
Miami Masters,Hard,M,2019-03-18,104898,Robin Haase,NED,105041,Lukas Lacko,SVK
Miami Masters,Hard,M,2019-03-18,106148,Roberto Carballes Baena,ESP,106045,Denis Kudla,USA
Miami Masters,Hard,M,2019-03-18,104871,Jeremy Chardy,FRA,111797,Nicolas Jarry,CHI
Miami Masters,Hard,M,2019-03-18,122330,Alexander Bublik,KAZ,105815,Tennys Sandgren,USA
Miami Masters,Hard,M,2019-03-18,105583,Dusan Lajovic,SRB,104655,Pablo Cuevas,URU
Miami Masters,Hard,M,2019-03-18,144719,Jaume Munar,ESP,105432,Prajnesh Gunneswaran,IND
Miami Masters,Hard,M,2019-03-18,105311,Joao Sousa,POR,202358,Chun Hsin Tseng,TPE
Miami Masters,Hard,M,2019-03-18,103852,Feliciano Lopez,ESP,105332,Benoit Paire,FRA
Miami Masters,Hard,M,2019-03-18,111442,Jordan Thompson,AUS,111815,Cameron Norrie,GBR
Miami Masters,Hard,M,2019-03-18,105173,Adrian Mannarino,FRA,105379,Aljaz Bedene,SLO
Miami Masters,Hard,M,2019-03-18,124187,Reilly Opelka,USA,105526,Jan Lennard Struff,GER
Miami Masters,Hard,M,2019-03-18,105936,Filip Krajinovic,SRB,105732,Pierre Hugues Herbert,FRA
Miami Masters,Hard,M,2019-03-18,105430,Radu Albot,MDA,105051,Matthew Ebden,AUS
Miami Masters,Hard,M,2019-03-18,111456,Mackenzie McDonald,USA,200005,Ugo Humbert,FRA
Miami Masters,Hard,M,2019-03-18,104919,Leonardo Mayer,ARG,144707,Mikael Ymer,SWE
Miami Masters,Hard,M,2019-03-18,105554,Daniel Evans,GBR,104291,Malek Jaziri,TUN
Miami Masters,Hard,M,2019-03-18,126094,Andrey Rublev,RUS,106121,Taro Daniel,JPN
Miami Masters,Hard,M,2019-03-18,106000,Damir Dzumhur,BIH,111153,Christopher Eubanks,USA
Miami Masters,Hard,M,2019-03-18,104665,Pablo Andujar,ESP,103333,Ivo Karlovic,CRO
Miami Masters,Hard,M,2019-03-18,200175,Miomir Kecmanovic,SRB,105208,Ernests Gulbis,LAT
Miami Masters,Hard,M,2019-03-18,103970,David Ferrer,ESP,105023,Sam Querrey,USA
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,134770,Casper Ruud,NOR
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,123755,Daniel Elahi Galan,COL
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,105023,Sam Querrey,USA
Houston,Clay,A,2019-04-08,123755,Daniel Elahi Galan,COL,111442,Jordan Thompson,AUS
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,104719,Marcel Granollers,ESP
Houston,Clay,A,2019-04-08,105023,Sam Querrey,USA,104386,Janko Tipsarevic,SRB
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,105967,Henri Laaksonen,SUI
Houston,Clay,A,2019-04-08,123755,Daniel Elahi Galan,COL,105449,Steve Johnson,USA
Houston,Clay,A,2019-04-08,111442,Jordan Thompson,AUS,105053,Santiago Giraldo,COL
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,124187,Reilly Opelka,USA
Houston,Clay,A,2019-04-08,104719,Marcel Granollers,ESP,106071,Bernard Tomic,AUS
Houston,Clay,A,2019-04-08,105023,Sam Querrey,USA,104198,Guillermo Garcia Lopez,ESP
Houston,Clay,A,2019-04-08,104386,Janko Tipsarevic,SRB,111815,Cameron Norrie,GBR
Houston,Clay,A,2019-04-08,105967,Henri Laaksonen,SUI,105992,Ryan Harrison,USA
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,104871,Jeremy Chardy,FRA
Houston,Clay,A,2019-04-08,123755,Daniel Elahi Galan,COL,103893,Paolo Lorenzi,ITA
Houston,Clay,A,2019-04-08,105053,Santiago Giraldo,COL,105614,Bradley Klahn,USA
Houston,Clay,A,2019-04-08,111442,Jordan Thompson,AUS,106353,Pedja Krstin,SRB
Houston,Clay,A,2019-04-08,134770,Casper Ruud,NOR,106198,Hugo Dellien,BOL
Houston,Clay,A,2019-04-08,106071,Bernard Tomic,AUS,106045,Denis Kudla,USA
Houston,Clay,A,2019-04-08,104719,Marcel Granollers,ESP,126203,Taylor Fritz,USA
Houston,Clay,A,2019-04-08,105023,Sam Querrey,USA,106216,Bjorn Fratangelo,USA
Houston,Clay,A,2019-04-08,104198,Guillermo Garcia Lopez,ESP,111511,Noah Rubin,USA
Houston,Clay,A,2019-04-08,104386,Janko Tipsarevic,SRB,105815,Tennys Sandgren,USA
Houston,Clay,A,2019-04-08,105967,Henri Laaksonen,SUI,111456,Mackenzie McDonald,USA
Houston,Clay,A,2019-04-08,105992,Ryan Harrison,USA,103333,Ivo Karlovic,CRO
Houston,Clay,A,2019-04-08,106426,Christian Garin,CHI,104655,Pablo Cuevas,URU
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,104665,Pablo Andujar,ESP
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,104542,Jo-Wilfried Tsonga,FRA
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,104468,Gilles Simon,FRA
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,144719,Jaume Munar,ESP
Marrakech,Clay,A,2019-04-08,104542,Jo-Wilfried Tsonga,FRA,132283,Lorenzo Sonego,ITA
Marrakech,Clay,A,2019-04-08,104468,Gilles Simon,FRA,106121,Taro Daniel,JPN
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,106210,Jiri Vesely,CZE
Marrakech,Clay,A,2019-04-08,144719,Jaume Munar,ESP,100644,Alexander Zverev,GER
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,105732,Pierre Hugues Herbert,FRA
Marrakech,Clay,A,2019-04-08,104542,Jo-Wilfried Tsonga,FRA,106378,Kyle Edmund,GBR
Marrakech,Clay,A,2019-04-08,132283,Lorenzo Sonego,ITA,104898,Robin Haase,NED
Marrakech,Clay,A,2019-04-08,106121,Taro Daniel,JPN,104629,Adrian Menendez Maceiras,ESP
Marrakech,Clay,A,2019-04-08,104468,Gilles Simon,FRA,105819,Guido Andreozzi,ARG
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,104259,Philipp Kohlschreiber,GER
Marrakech,Clay,A,2019-04-08,106210,Jiri Vesely,CZE,106228,Juan Ignacio Londero,ARG
Marrakech,Clay,A,2019-04-08,100644,Alexander Zverev,GER,104797,Denis Istomin,UZB
Marrakech,Clay,A,2019-04-08,144719,Jaume Munar,ESP,105487,Facundo Bagnis,ARG
Marrakech,Clay,A,2019-04-08,105332,Benoit Paire,FRA,105379,Aljaz Bedene,SLO
Marrakech,Clay,A,2019-04-08,105732,Pierre Hugues Herbert,FRA,105341,Thomas Fabbiano,ITA
Marrakech,Clay,A,2019-04-08,106378,Kyle Edmund,GBR,200005,Ugo Humbert,FRA
Marrakech,Clay,A,2019-04-08,104542,Jo-Wilfried Tsonga,FRA,105649,Cedrik Marcel Stebe,GER
Marrakech,Clay,A,2019-04-08,104898,Robin Haase,NED,104291,Malek Jaziri,TUN
Marrakech,Clay,A,2019-04-08,132283,Lorenzo Sonego,ITA,111513,Laslo Djere,SRB
Marrakech,Clay,A,2019-04-08,104629,Adrian Menendez Maceiras,ESP,104269,Fernando Verdasco,ESP
Marrakech,Clay,A,2019-04-08,106121,Taro Daniel,JPN,104999,Mischa Zverev,GER
Marrakech,Clay,A,2019-04-08,105819,Guido Andreozzi,ARG,105077,Albert Ramos,ESP
Marrakech,Clay,A,2019-04-08,104468,Gilles Simon,FRA,106075,Jozef Kovalik,SVK
Marrakech,Clay,A,2019-04-08,104259,Philipp Kohlschreiber,GER,200221,Alejandro Davidovich Fokina,ESP
Marrakech,Clay,A,2019-04-08,104665,Pablo Andujar,ESP,105643,Federico Delbonis,ARG
Marrakech,Clay,A,2019-04-08,106228,Juan Ignacio Londero,ARG,104122,Carlos Berlocq,ARG
Marrakech,Clay,A,2019-04-08,106210,Jiri Vesely,CZE,104926,Fabio Fognini,ITA
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,105583,Dusan Lajovic,SRB
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,106421,Daniil Medvedev,RUS
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,104745,Rafael Nadal,ESP
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,104925,Novak Djokovic,SRB
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,132283,Lorenzo Sonego,ITA
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,106432,Borna Coric,CRO
Monte Carlo Masters,Clay,M,2019-04-15,104745,Rafael Nadal,ESP,105550,Guido Pella,ARG
Monte Carlo Masters,Clay,M,2019-04-15,104925,Novak Djokovic,SRB,126203,Taylor Fritz,USA
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,126774,Stefanos Tsitsipas,GRE
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,106233,Dominic Thiem,AUT
Monte Carlo Masters,Clay,M,2019-04-15,132283,Lorenzo Sonego,ITA,111815,Cameron Norrie,GBR
Monte Carlo Masters,Clay,M,2019-04-15,106432,Borna Coric,CRO,105732,Pierre Hugues Herbert,FRA
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,100644,Alexander Zverev,GER
Monte Carlo Masters,Clay,M,2019-04-15,105550,Guido Pella,ARG,106065,Marco Cecchinato,ITA
Monte Carlo Masters,Clay,M,2019-04-15,104745,Rafael Nadal,ESP,105777,Grigor Dimitrov,BUL
Monte Carlo Masters,Clay,M,2019-04-15,104925,Novak Djokovic,SRB,104259,Philipp Kohlschreiber,GER
Monte Carlo Masters,Clay,M,2019-04-15,126203,Taylor Fritz,USA,106043,Diego Schwartzman,ARG
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,105430,Radu Albot,MDA
Monte Carlo Masters,Clay,M,2019-04-15,126774,Stefanos Tsitsipas,GRE,105062,Mikhail Kukushkin,KAZ
Monte Carlo Masters,Clay,M,2019-04-15,106233,Dominic Thiem,AUT,105373,Martin Klizan,SVK
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,105676,David Goffin,BEL
Monte Carlo Masters,Clay,M,2019-04-15,111815,Cameron Norrie,GBR,105916,Marton Fucsovics,HUN
Monte Carlo Masters,Clay,M,2019-04-15,132283,Lorenzo Sonego,ITA,111575,Karen Khachanov,RUS
Monte Carlo Masters,Clay,M,2019-04-15,105732,Pierre Hugues Herbert,FRA,105453,Kei Nishikori,JPN
Monte Carlo Masters,Clay,M,2019-04-15,106432,Borna Coric,CRO,144719,Jaume Munar,ESP
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,104468,Gilles Simon,FRA
Monte Carlo Masters,Clay,M,2019-04-15,100644,Alexander Zverev,GER,200000,Felix Auger Aliassime,CAN
Monte Carlo Masters,Clay,M,2019-04-15,105550,Guido Pella,ARG,105227,Marin Cilic,CRO
Monte Carlo Masters,Clay,M,2019-04-15,106065,Marco Cecchinato,ITA,104527,Stan Wawrinka,SUI
Monte Carlo Masters,Clay,M,2019-04-15,105777,Grigor Dimitrov,BUL,105526,Jan Lennard Struff,GER
Monte Carlo Masters,Clay,M,2019-04-15,104745,Rafael Nadal,ESP,105138,Roberto Bautista Agut,ESP
Monte Carlo Masters,Clay,M,2019-04-15,104259,Philipp Kohlschreiber,GER,106121,Taro Daniel,JPN
Monte Carlo Masters,Clay,M,2019-04-15,126203,Taylor Fritz,USA,104542,Jo-Wilfried Tsonga,FRA
Monte Carlo Masters,Clay,M,2019-04-15,106043,Diego Schwartzman,ARG,106378,Kyle Edmund,GBR
Monte Carlo Masters,Clay,M,2019-04-15,106421,Daniil Medvedev,RUS,105311,Joao Sousa,POR
Monte Carlo Masters,Clay,M,2019-04-15,105430,Radu Albot,MDA,105379,Aljaz Bedene,SLO
Monte Carlo Masters,Clay,M,2019-04-15,105062,Mikhail Kukushkin,KAZ,104871,Jeremy Chardy,FRA
Monte Carlo Masters,Clay,M,2019-04-15,105373,Martin Klizan,SVK,105643,Federico Delbonis,ARG
Monte Carlo Masters,Clay,M,2019-04-15,105583,Dusan Lajovic,SRB,104291,Malek Jaziri,TUN
Monte Carlo Masters,Clay,M,2019-04-15,105676,David Goffin,BEL,105819,Guido Andreozzi,ARG
Monte Carlo Masters,Clay,M,2019-04-15,105916,Marton Fucsovics,HUN,105932,Nikoloz Basilashvili,GEO
Monte Carlo Masters,Clay,M,2019-04-15,111815,Cameron Norrie,GBR,105173,Adrian Mannarino,FRA
Monte Carlo Masters,Clay,M,2019-04-15,132283,Lorenzo Sonego,ITA,104312,Andreas Seppi,ITA
Monte Carlo Masters,Clay,M,2019-04-15,105732,Pierre Hugues Herbert,FRA,104269,Fernando Verdasco,ESP
Monte Carlo Masters,Clay,M,2019-04-15,144719,Jaume Munar,ESP,200031,Lucas Catarina,MON
Monte Carlo Masters,Clay,M,2019-04-15,106432,Borna Coric,CRO,128034,Hubert Hurkacz,POL
Monte Carlo Masters,Clay,M,2019-04-15,104926,Fabio Fognini,ITA,126094,Andrey Rublev,RUS
Monte Carlo Masters,Clay,M,2019-04-15,104468,Gilles Simon,FRA,200615,Alexei Popyrin,AUS
Monte Carlo Masters,Clay,M,2019-04-15,200000,Felix Auger Aliassime,CAN,106228,Juan Ignacio Londero,ARG
Monte Carlo Masters,Clay,M,2019-04-15,105550,Guido Pella,ARG,111513,Laslo Djere,SRB
Monte Carlo Masters,Clay,M,2019-04-15,104527,Stan Wawrinka,SUI,106298,Lucas Pouille,FRA
Monte Carlo Masters,Clay,M,2019-04-15,106065,Marco Cecchinato,ITA,106000,Damir Dzumhur,BIH
Monte Carlo Masters,Clay,M,2019-04-15,105526,Jan Lennard Struff,GER,133430,Denis Shapovalov,CAN
Monte Carlo Masters,Clay,M,2019-04-15,105777,Grigor Dimitrov,BUL,126610,Matteo Berrettini,ITA
Monte Carlo Masters,Clay,M,2019-04-15,105138,Roberto Bautista Agut,ESP,105357,John Millman,AUS
Barcelona,Clay,A,2019-04-22,106233,Dominic Thiem,AUT,106421,Daniil Medvedev,RUS
Barcelona,Clay,A,2019-04-22,106233,Dominic Thiem,AUT,104745,Rafael Nadal,ESP
Barcelona,Clay,A,2019-04-22,106421,Daniil Medvedev,RUS,105453,Kei Nishikori,JPN
Barcelona,Clay,A,2019-04-22,104745,Rafael Nadal,ESP,105526,Jan Lennard Struff,GER
Barcelona,Clay,A,2019-04-22,106233,Dominic Thiem,AUT,105550,Guido Pella,ARG
Barcelona,Clay,A,2019-04-22,105453,Kei Nishikori,JPN,106148,Roberto Carballes Baena,ESP
Barcelona,Clay,A,2019-04-22,106421,Daniil Medvedev,RUS,111797,Nicolas Jarry,CHI
Barcelona,Clay,A,2019-04-22,104745,Rafael Nadal,ESP,103970,David Ferrer,ESP
Barcelona,Clay,A,2019-04-22,105526,Jan Lennard Struff,GER,126774,Stefanos Tsitsipas,GRE
Barcelona,Clay,A,2019-04-22,106233,Dominic Thiem,AUT,144719,Jaume Munar,ESP
Barcelona,Clay,A,2019-04-22,105550,Guido Pella,ARG,105332,Benoit Paire,FRA
Barcelona,Clay,A,2019-04-22,106148,Roberto Carballes Baena,ESP,106426,Christian Garin,CHI
Barcelona,Clay,A,2019-04-22,105453,Kei Nishikori,JPN,200000,Felix Auger Aliassime,CAN
Barcelona,Clay,A,2019-04-22,106421,Daniil Medvedev,RUS,111456,Mackenzie McDonald,USA
Barcelona,Clay,A,2019-04-22,111797,Nicolas Jarry,CHI,105777,Grigor Dimitrov,BUL
Barcelona,Clay,A,2019-04-22,104745,Rafael Nadal,ESP,104919,Leonardo Mayer,ARG
Barcelona,Clay,A,2019-04-22,103970,David Ferrer,ESP,106298,Lucas Pouille,FRA
Barcelona,Clay,A,2019-04-22,105526,Jan Lennard Struff,GER,105676,David Goffin,BEL
Barcelona,Clay,A,2019-04-22,126774,Stefanos Tsitsipas,GRE,105916,Marton Fucsovics,HUN
Barcelona,Clay,A,2019-04-22,106233,Dominic Thiem,AUT,106043,Diego Schwartzman,ARG
Barcelona,Clay,A,2019-04-22,144719,Jaume Munar,ESP,126207,Frances Tiafoe,USA
Barcelona,Clay,A,2019-04-22,105332,Benoit Paire,FRA,105807,Pablo Carreno Busta,ESP
Barcelona,Clay,A,2019-04-22,105550,Guido Pella,ARG,111575,Karen Khachanov,RUS
Barcelona,Clay,A,2019-04-22,106148,Roberto Carballes Baena,ESP,200095,Nicola Kuhn,ESP
Barcelona,Clay,A,2019-04-22,106426,Christian Garin,CHI,133430,Denis Shapovalov,CAN
Barcelona,Clay,A,2019-04-22,200000,Felix Auger Aliassime,CAN,104291,Malek Jaziri,TUN
Barcelona,Clay,A,2019-04-22,105453,Kei Nishikori,JPN,126203,Taylor Fritz,USA
Barcelona,Clay,A,2019-04-22,106421,Daniil Medvedev,RUS,105077,Albert Ramos,ESP
Barcelona,Clay,A,2019-04-22,111456,Mackenzie McDonald,USA,104468,Gilles Simon,FRA
Barcelona,Clay,A,2019-04-22,105777,Grigor Dimitrov,BUL,104269,Fernando Verdasco,ESP
Barcelona,Clay,A,2019-04-22,111797,Nicolas Jarry,CHI,100644,Alexander Zverev,GER
Barcelona,Clay,A,2019-04-22,104919,Leonardo Mayer,ARG,105657,Marius Copil,ROU
Barcelona,Clay,A,2019-04-22,103970,David Ferrer,ESP,104999,Mischa Zverev,GER
Barcelona,Clay,A,2019-04-22,105526,Jan Lennard Struff,GER,106198,Hugo Dellien,BOL
Barcelona,Clay,A,2019-04-22,105916,Marton Fucsovics,HUN,106045,Denis Kudla,USA
Barcelona,Clay,A,2019-04-22,106043,Diego Schwartzman,ARG,106415,Yoshihito Nishioka,JPN
Barcelona,Clay,A,2019-04-22,144719,Jaume Munar,ESP,105155,Pedro Sousa,POR
Barcelona,Clay,A,2019-04-22,105332,Benoit Paire,FRA,106228,Juan Ignacio Londero,ARG
Barcelona,Clay,A,2019-04-22,105550,Guido Pella,ARG,105311,Joao Sousa,POR
Barcelona,Clay,A,2019-04-22,200095,Nicola Kuhn,ESP,105643,Federico Delbonis,ARG
Barcelona,Clay,A,2019-04-22,106426,Christian Garin,CHI,105373,Martin Klizan,SVK
Barcelona,Clay,A,2019-04-22,104291,Malek Jaziri,TUN,105819,Guido Andreozzi,ARG
Barcelona,Clay,A,2019-04-22,126203,Taylor Fritz,USA,124187,Reilly Opelka,USA
Barcelona,Clay,A,2019-04-22,105077,Albert Ramos,ESP,111815,Cameron Norrie,GBR
Barcelona,Clay,A,2019-04-22,111456,Mackenzie McDonald,USA,106121,Taro Daniel,JPN
Barcelona,Clay,A,2019-04-22,104269,Fernando Verdasco,ESP,103852,Feliciano Lopez,ESP
Barcelona,Clay,A,2019-04-22,111797,Nicolas Jarry,CHI,104719,Marcel Granollers,ESP
Budapest,Clay,A,2019-04-22,126610,Matteo Berrettini,ITA,105936,Filip Krajinovic,SRB
Budapest,Clay,A,2019-04-22,126610,Matteo Berrettini,ITA,111513,Laslo Djere,SRB
Budapest,Clay,A,2019-04-22,105936,Filip Krajinovic,SRB,105732,Pierre Hugues Herbert,FRA
Budapest,Clay,A,2019-04-22,126610,Matteo Berrettini,ITA,104655,Pablo Cuevas,URU
Budapest,Clay,A,2019-04-22,111513,Laslo Djere,SRB,105932,Nikoloz Basilashvili,GEO
Budapest,Clay,A,2019-04-22,105732,Pierre Hugues Herbert,FRA,105226,Attila Balazs,HUN
Budapest,Clay,A,2019-04-22,105936,Filip Krajinovic,SRB,106432,Borna Coric,CRO
Budapest,Clay,A,2019-04-22,104655,Pablo Cuevas,URU,105227,Marin Cilic,CRO
Budapest,Clay,A,2019-04-22,126610,Matteo Berrettini,ITA,105379,Aljaz Bedene,SLO
Budapest,Clay,A,2019-04-22,105932,Nikoloz Basilashvili,GEO,105376,Peter Gojowczyk,GER
Budapest,Clay,A,2019-04-22,111513,Laslo Djere,SRB,206173,Jannik Sinner,ITA
Budapest,Clay,A,2019-04-22,105226,Attila Balazs,HUN,105357,John Millman,AUS
Budapest,Clay,A,2019-04-22,105732,Pierre Hugues Herbert,FRA,104897,Matthias Bachinger,GER
Budapest,Clay,A,2019-04-22,105936,Filip Krajinovic,SRB,105430,Radu Albot,MDA
Budapest,Clay,A,2019-04-22,106432,Borna Coric,CRO,104898,Robin Haase,NED
Budapest,Clay,A,2019-04-22,104655,Pablo Cuevas,URU,120424,Yannick Maden,GER
Budapest,Clay,A,2019-04-22,105379,Aljaz Bedene,SLO,106071,Bernard Tomic,AUS
Budapest,Clay,A,2019-04-22,126610,Matteo Berrettini,ITA,105062,Mikhail Kukushkin,KAZ
Budapest,Clay,A,2019-04-22,105376,Peter Gojowczyk,GER,144750,Lloyd Harris,RSA
